span_id,event_id,region,event_type,forecast_month,age_at_forecast_days,forecast_date,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg
SP-00047,FCAST-000187,Northeast,summer_storm,4,1073,2023-04-23,16.38,6.662361111111111,130.889,999.1,96.3,32.78,75.42361111111111
SP-00047,FCAST-000188,Northeast,tropical_cyclone,8,817,2022-08-10,26.33,13.213333333333333,318.353,987.6,100.0,30.7,75.29027777777777
SP-00048,FCAST-000189,Northeast,southwest_monsoon,8,356,2020-08-25,11.7,6.235833333333333,159.816,1001.4,100.0,31.7,75.01249999999999
SP-00048,FCAST-000190,Northeast,heatwave,3,548,2021-03-05,4.68,2.4673611111111113,37.831,1004.9,63.5,38.2,74.85
SP-00048,FCAST-000191,Northeast,tropical_cyclone,11,1906,2024-11-22,26.33,13.115694444444445,318.019,987.4,100.0,30.7,74.9361111111111
SP-00048,FCAST-000192,Northeast,summer_storm,4,1331,2023-04-27,16.38,6.752222222222223,125.628,999.6,98.5,33.13,74.94305555555555
SP-00049,FCAST-000193,Northeast,tropical_cyclone,10,1,2021-10-17,26.33,13.403611111111111,318.992,987.1,100.0,30.7,74.74444444444445
SP-00049,FCAST-000194,Northeast,heatwave,4,175,2022-04-09,4.68,2.6594444444444445,44.689,1004.7,64.2,38.2,74.99305555555556
SP-00049,FCAST-000195,Northeast,summer_storm,4,905,2024-04-08,16.38,6.585416666666666,122.636,999.4,96.5,32.98,74.68333333333334
SP-00049,FCAST-000196,Northeast,southwest_monsoon,7,631,2023-07-09,11.7,6.158472222222222,150.827,1001.7,99.4,31.7,74.94027777777778
SP-00050,FCAST-000197,Northeast,southwest_monsoon,6,1025,2024-06-15,11.7,6.370138888888889,157.371,1002.6,100.0,31.7,75.22777777777777
SP-00050,FCAST-000198,Northeast,heatwave,3,940,2024-03-22,4.68,2.8451388888888887,40.102,1004.9,64.0,38.2,74.70138888888889
SP-00050,FCAST-000199,Northeast,summer_storm,5,993,2024-05-14,16.38,6.967222222222222,124.956,998.8,97.4,32.66,75.23194444444444
SP-00050,FCAST-000200,Northeast,tropical_cyclone,10,785,2023-10-19,26.33,13.261666666666667,311.64,987.5,100.0,30.7,74.61388888888888
SP-00051,FCAST-000201,Northeast,heatwave,4,827,2020-04-22,4.68,2.888611111111111,43.579,1004.9,63.9,38.2,74.57777777777778
SP-00051,FCAST-000202,Northeast,southwest_monsoon,6,1971,2023-06-10,11.7,6.382638888888889,155.873,1001.8,99.7,31.7,74.89027777777778
SP-00051,FCAST-000203,Northeast,tropical_cyclone,10,1374,2021-10-21,26.33,13.216527777777777,318.348,987.6,100.0,30.7,74.94305555555555
SP-00051,FCAST-000204,Northeast,summer_storm,5,1935,2023-05-05,16.38,7.0119444444444445,127.926,999.5,95.7,33.31,75.17638888888888
SP-00052,FCAST-000205,Northeast,heatwave,3,1193,2022-03-11,4.68,2.488611111111111,41.12,1005.0,64.1,38.2,74.76666666666667
SP-00052,FCAST-000206,Northeast,summer_storm,4,141,2019-04-24,16.38,7.229583333333333,128.382,998.7,98.5,33.98,74.99444444444445
SP-00052,FCAST-000207,Northeast,southwest_monsoon,8,2088,2024-08-22,11.7,6.346666666666667,155.83,1001.7,100.0,31.7,75.23888888888888
SP-00052,FCAST-000208,Northeast,tropical_cyclone,11,2174,2024-11-16,26.33,13.610277777777778,316.303,987.4,100.0,30.7,75.03611111111111
SP-00053,FCAST-000209,Northeast,tropical_cyclone,9,2120,2024-09-11,26.33,13.339166666666666,321.7,987.3,100.0,30.7,74.78888888888889
SP-00053,FCAST-000210,Northeast,heatwave,4,873,2021-04-13,4.68,2.7595833333333335,38.886,1004.4,64.2,38.2,75.49027777777778
SP-00053,FCAST-000211,Northeast,southwest_monsoon,9,651,2020-09-03,11.7,6.09,157.753,1001.9,100.0,31.7,75.24722222222222
SP-00053,FCAST-000212,Northeast,summer_storm,5,2005,2024-05-19,16.38,6.806666666666667,125.224,998.9,97.4,33.33,75.28472222222223
SP-00054,FCAST-000213,Northeast,summer_storm,4,975,2024-04-23,16.38,6.690555555555555,123.031,999.6,99.8,33.58,74.89305555555556
SP-00054,FCAST-000214,Northeast,heatwave,3,208,2022-03-18,4.68,2.6706944444444445,36.642,1005.0,63.2,38.2,74.94305555555555
SP-00054,FCAST-000215,Northeast,tropical_cyclone,9,23,2021-09-14,26.33,13.459027777777777,319.918,987.3,100.0,30.7,75.28055555555555
SP-00054,FCAST-000216,Northeast,southwest_monsoon,8,1080,2024-08-06,11.7,6.195833333333334,159.569,1001.4,98.9,31.7,75.39444444444445
SP-00055,FCAST-000217,Northeast,tropical_cyclone,11,1266,2023-11-04,26.33,13.433055555555555,319.105,987.4,100.0,30.7,75.07222222222222
SP-00055,FCAST-000218,Northeast,heatwave,4,1072,2023-04-24,4.68,2.689583333333333,34.59,1004.7,62.9,38.2,74.65694444444445
SP-00055,FCAST-000219,Northeast,summer_storm,5,377,2021-05-29,16.38,6.760416666666667,121.554,999.0,98.7,32.97,75.05833333333334
SP-00055,FCAST-000220,Northeast,southwest_monsoon,6,1116,2023-06-07,11.7,6.2501388888888885,155.358,1001.4,99.8,31.7,75.15555555555555
SP-00056,FCAST-000221,Northeast,tropical_cyclone,11,564,2020-11-02,26.33,13.360138888888889,320.324,987.1,100.0,30.7,74.70416666666667
SP-00056,FCAST-000222,Northeast,summer_storm,4,1081,2022-04-03,16.38,7.022083333333333,123.497,998.8,97.8,33.06,75.08888888888889
SP-00056,FCAST-000223,Northeast,heatwave,4,1450,2023-04-07,4.68,2.572222222222222,45.095,1004.6,62.4,38.2,75.125
SP-00056,FCAST-000224,Northeast,southwest_monsoon,9,136,2019-09-01,11.7,6.427083333333333,162.96,1002.6,97.8,31.7,74.57638888888889
SP-00057,FCAST-000225,Northeast,summer_storm,5,1022,2023-05-08,16.38,6.63875,117.147,999.6,97.6,33.2,74.8125
SP-00057,FCAST-000226,Northeast,heatwave,3,241,2021-03-18,4.68,2.66125,42.512,1005.0,65.3,38.2,74.60833333333333
SP-00057,FCAST-000227,Northeast,southwest_monsoon,9,413,2021-09-06,11.7,6.286944444444444,158.529,1002.0,100.0,31.7,74.91527777777777
SP-00057,FCAST-000228,Northeast,tropical_cyclone,8,392,2021-08-16,26.33,13.129861111111111,318.399,986.8,100.0,30.7,75.00833333333334
SP-00058,FCAST-000229,Northeast,southwest_monsoon,7,1449,2022-07-29,11.7,6.302083333333333,159.679,1002.2,99.6,31.7,74.55555555555556
SP-00058,FCAST-000230,Northeast,summer_storm,5,1725,2023-05-01,16.38,6.717083333333333,129.343,999.5,97.6,33.67,75.30555555555556
SP-00058,FCAST-000231,Northeast,tropical_cyclone,8,1090,2021-08-04,26.33,13.658888888888889,319.862,987.4,100.0,30.7,74.58333333333333
SP-00058,FCAST-000232,Northeast,heatwave,4,241,2019-04-08,4.68,2.685833333333333,49.028999999999996,1004.7,65.2,38.2,75.25
SP-00059,FCAST-000233,Northeast,tropical_cyclone,11,843,2021-11-08,26.33,13.129166666666666,319.751,986.7,100.0,30.7,75.61666666666666
SP-00059,FCAST-000234,Northeast,heatwave,3,616,2021-03-26,4.68,2.7891666666666666,39.429,1005.2,65.8,38.2,74.97916666666667
SP-00059,FCAST-000235,Northeast,summer_storm,5,660,2021-05-09,16.38,6.679444444444445,123.602,999.0,97.3,33.59,74.92777777777778
SP-00059,FCAST-000236,Northeast,southwest_monsoon,6,1439,2023-06-27,11.7,6.368055555555555,154.054,1001.5,100.0,31.7,75.11805555555556
SP-00060,FCAST-000237,Northeast,tropical_cyclone,11,195,2019-11-14,26.33,13.417638888888888,319.819,986.9,100.0,30.7,75.1
SP-00060,FCAST-000238,Northeast,southwest_monsoon,8,838,2021-08-18,11.7,6.321527777777778,155.977,1001.8,99.7,31.7,74.97222222222223
SP-00060,FCAST-000239,Northeast,heatwave,3,320,2020-03-18,4.68,2.7840277777777778,38.281,1004.7,67.9,38.2,75.12083333333334
SP-00060,FCAST-000240,Northeast,summer_storm,5,1469,2023-05-11,16.38,6.7938888888888895,118.884,999.7,97.8,32.85,75.17361111111111
SP-00061,FCAST-000241,Northeast,southwest_monsoon,9,1613,2023-09-06,11.7,6.255694444444444,159.374,1001.3,99.2,31.7,74.76666666666667
SP-00061,FCAST-000242,Northeast,tropical_cyclone,9,1610,2023-09-03,26.33,13.376111111111111,316.441,987.3,100.0,30.7,74.89305555555556
SP-00061,FCAST-000243,Northeast,heatwave,4,1476,2023-04-22,4.68,2.524583333333333,45.419,1004.3,63.2,38.2,75.02638888888889
SP-00061,FCAST-000244,Northeast,summer_storm,5,1132,2022-05-13,16.38,6.596527777777777,119.333,999.5,97.5,33.28,74.91111111111111
SP-00062,FCAST-000245,Northeast,southwest_monsoon,6,1369,2024-06-07,11.7,6.338194444444444,157.861,1000.8,98.9,31.7,74.90555555555555
SP-00062,FCAST-000246,Northeast,heatwave,3,567,2022-03-28,4.68,2.6468055555555554,40.595,1004.6,63.0,38.2,75.37083333333334
SP-00062,FCAST-000247,Northeast,tropical_cyclone,10,1120,2023-10-02,26.33,13.036527777777778,318.074,987.1,100.0,30.7,75.31527777777778
SP-00062,FCAST-000248,Northeast,summer_storm,5,606,2022-05-06,16.38,7.1130555555555555,127.043,999.0,97.0,32.78,74.70833333333333
SP-00063,FCAST-000249,Northeast,southwest_monsoon,7,805,2023-07-23,11.7,6.285,158.835,1002.0,98.2,31.7,74.64166666666667
SP-00063,FCAST-000250,Northeast,summer_storm,5,1093,2024-05-06,16.38,6.766805555555555,125.349,998.2,96.4,33.11,74.75416666666666
SP-00063,FCAST-000251,Northeast,tropical_cyclone,8,473,2022-08-25,26.33,13.332500000000001,323.64,987.8,100.0,30.7,75.0013888888889
SP-00063,FCAST-000252,Northeast,heatwave,4,1065,2024-04-08,4.68,2.818611111111111,42.47,1005.0,62.8,38.2,75.11666666666666
SP-00064,FCAST-000253,Northeast,southwest_monsoon,6,716,2020-06-08,11.7,6.290416666666667,159.217,1001.7,100.0,31.7,74.60416666666667
SP-00064,FCAST-000254,Northeast,heatwave,4,1760,2023-04-18,4.68,2.690138888888889,44.325,1004.9,63.2,38.2,74.73750000000001
SP-00064,FCAST-000255,Northeast,tropical_cyclone,8,54,2018-08-16,26.33,13.2675,319.901,987.6,100.0,30.7,75.19722222222222
SP-00064,FCAST-000256,Northeast,summer_storm,4,673,2020-04-26,16.38,6.6738888888888885,121.452,998.3,99.0,32.92,75.20416666666667
SP-00065,FCAST-000257,Northeast,summer_storm,4,480,2021-04-28,16.38,6.852777777777778,122.67699999999999,999.3,95.7,33.23,74.84722222222223
SP-00065,FCAST-000258,Northeast,heatwave,3,798,2022-03-12,4.68,2.6615277777777777,48.747,1004.8,65.3,38.2,74.89444444444445
SP-00065,FCAST-000259,Northeast,tropical_cyclone,11,681,2021-11-15,26.33,13.431111111111111,319.209,987.3,100.0,30.7,74.84861111111111
SP-00065,FCAST-000260,Northeast,southwest_monsoon,9,625,2021-09-20,11.7,6.350972222222222,166.091,1001.7,99.3,31.7,74.975
SP-00066,FCAST-000261,Northeast,tropical_cyclone,11,899,2021-11-26,26.33,13.205555555555556,315.901,986.9,100.0,30.7,75.15555555555555
SP-00066,FCAST-000262,Northeast,heatwave,3,294,2020-03-31,4.68,2.681388888888889,46.1,1004.4,64.8,38.2,74.54861111111111
SP-00066,FCAST-000263,Northeast,southwest_monsoon,6,741,2021-06-21,11.7,6.307916666666667,156.58599999999998,1002.3,100.0,31.7,74.92638888888888
SP-00066,FCAST-000264,Northeast,summer_storm,4,1032,2022-04-08,16.38,7.045694444444445,123.523,999.1,96.6,32.99,75.17638888888888
SP-00067,FCAST-000265,Northeast,heatwave,3,472,2020-03-02,4.68,2.761944444444444,44.017,1004.5,65.4,38.2,74.94722222222222
SP-00067,FCAST-000266,Northeast,southwest_monsoon,7,2080,2024-07-27,11.7,6.3613888888888885,159.614,1002.1,100.0,31.7,75.19166666666666
SP-00067,FCAST-000267,Northeast,summer_storm,5,179,2019-05-14,16.38,6.7001388888888895,126.266,999.4,99.2,33.46,75.07499999999999
SP-00067,FCAST-000268,Northeast,tropical_cyclone,10,328,2019-10-10,26.33,13.29263888888889,315.407,986.4,100.0,30.7,75.29583333333333
SP-00068,FCAST-000269,Northeast,summer_storm,5,639,2020-05-31,16.38,6.61375,120.554,999.9,97.7,32.86,75.20416666666667
SP-00068,FCAST-000270,Northeast,heatwave,4,970,2021-04-27,4.68,2.72875,45.15,1004.7,62.9,38.2,74.95138888888889
SP-00068,FCAST-000271,Northeast,southwest_monsoon,6,2125,2024-06-25,11.7,6.099861111111111,153.188,1001.1,100.0,31.7,75.17916666666666
SP-00068,FCAST-000272,Northeast,tropical_cyclone,11,1172,2021-11-15,26.33,13.243055555555555,317.286,986.4,100.0,30.7,74.67083333333333
SP-00069,FCAST-000273,Northeast,southwest_monsoon,7,1532,2023-07-31,11.7,6.184027777777778,157.523,1001.8,99.8,31.7,74.9388888888889
SP-00069,FCAST-000274,Northeast,summer_storm,5,1078,2022-05-03,16.38,7.343472222222222,122.149,999.1,97.0,32.92,74.9375
SP-00069,FCAST-000275,Northeast,tropical_cyclone,10,869,2021-10-06,26.33,13.812916666666666,314.545,987.4,99.8,30.7,74.78055555555555
SP-00069,FCAST-000276,Northeast,heatwave,4,325,2020-04-10,4.68,2.776527777777778,41.757,1005.0,64.0,38.2,75.00972222222222
SP-00070,FCAST-000277,Northeast,summer_storm,4,1996,2024-04-12,16.38,6.881666666666667,112.506,999.7,97.8,34.0,74.62916666666666
SP-00070,FCAST-000278,Northeast,tropical_cyclone,10,2176,2024-10-09,26.33,13.275694444444445,317.284,987.4,100.0,30.7,75.25833333333334
SP-00070,FCAST-000279,Northeast,southwest_monsoon,8,2109,2024-08-03,11.7,6.37625,157.213,1001.7,99.1,31.7,74.84583333333333
SP-00070,FCAST-000280,Northeast,heatwave,3,1975,2024-03-22,4.68,2.522777777777778,35.07,1004.6,65.5,38.2,74.82499999999999
SP-00071,FCAST-000281,Northeast,summer_storm,5,1218,2023-05-24,16.38,7.118472222222222,132.591,999.2,99.5,33.22,75.32777777777778
SP-00071,FCAST-000282,Northeast,southwest_monsoon,7,529,2021-07-04,11.7,6.481805555555556,155.245,1000.8,98.3,31.7,75.08888888888889
SP-00071,FCAST-000283,Northeast,heatwave,3,1509,2024-03-10,4.68,2.817638888888889,40.725,1004.6,61.7,38.2,74.99444444444445
SP-00071,FCAST-000284,Northeast,tropical_cyclone,9,974,2022-09-22,26.33,13.1475,317.538,987.7,100.0,30.7,75.02777777777777
SP-00072,FCAST-000285,Northeast,heatwave,3,186,2022-03-20,4.68,2.5306944444444444,35.039,1004.2,63.0,38.2,74.95833333333333
SP-00072,FCAST-000286,Northeast,summer_storm,4,945,2024-04-17,16.38,6.837361111111111,122.499,999.5,97.7,33.02,75.06805555555555
SP-00072,FCAST-000287,Northeast,tropical_cyclone,9,1098,2024-09-17,26.33,13.485,314.716,987.5,100.0,30.7,75.25277777777778
SP-00072,FCAST-000288,Northeast,southwest_monsoon,9,4,2021-09-19,11.7,6.616666666666666,158.50300000000001,1002.0,100.0,31.7,75.04583333333333
SP-00073,FCAST-000289,Northeast,heatwave,3,153,2020-03-21,4.68,2.7075,42.525,1004.8,68.3,38.2,75.04305555555555
SP-00073,FCAST-000290,Northeast,summer_storm,5,222,2020-05-29,16.38,7.055694444444445,116.987,998.9,98.0,32.96,75.17083333333333
SP-00073,FCAST-000291,Northeast,tropical_cyclone,8,296,2020-08-11,26.33,13.40125,317.194,986.9,100.0,30.7,75.05277777777778
SP-00073,FCAST-000292,Northeast,southwest_monsoon,8,1025,2022-08-10,11.7,6.094166666666666,166.624,1001.3,98.5,31.7,74.69999999999999
SP-00074,FCAST-000293,Northeast,tropical_cyclone,8,324,2020-08-30,26.33,13.086666666666666,320.261,987.7,100.0,30.7,74.74027777777778
SP-00074,FCAST-000294,Northeast,summer_storm,5,203,2020-05-01,16.38,7.01125,123.241,999.4,97.5,33.25,74.42777777777778
SP-00074,FCAST-000295,Northeast,southwest_monsoon,7,1746,2024-07-22,11.7,6.122777777777777,158.602,1001.8,99.3,31.7,75.00555555555555
SP-00074,FCAST-000296,Northeast,heatwave,3,150,2020-03-09,4.68,2.7380555555555555,42.604,1004.8,64.2,38.2,75.13333333333334
SP-00075,FCAST-000297,Northeast,heatwave,3,645,2023-03-28,4.68,2.74,41.687,1004.8,65.6,38.2,74.91388888888889
SP-00075,FCAST-000298,Northeast,southwest_monsoon,9,445,2022-09-09,11.7,6.460277777777778,160.992,1002.4,100.0,31.7,75.02638888888889
SP-00075,FCAST-000299,Northeast,tropical_cyclone,10,1226,2024-10-29,26.33,13.217222222222222,318.273,986.8,100.0,30.7,74.84166666666667
SP-00075,FCAST-000300,Northeast,summer_storm,5,344,2022-05-31,16.38,6.5320833333333335,122.672,999.6,96.5,32.51,74.83055555555556
SP-00076,FCAST-000301,Northeast,southwest_monsoon,9,1181,2024-09-27,11.7,6.36375,157.909,1001.7,100.0,31.7,74.86527777777778
SP-00076,FCAST-000302,Northeast,tropical_cyclone,8,785,2023-08-28,26.33,13.155416666666667,316.105,987.1,100.0,30.7,75.20694444444445
SP-00076,FCAST-000303,Northeast,summer_storm,4,1006,2024-04-05,16.38,6.717083333333333,121.396,999.2,98.7,32.93,75.13472222222222
SP-00076,FCAST-000304,Northeast,heatwave,4,1006,2024-04-05,4.68,2.7291666666666665,42.619,1004.8,63.3,38.2,74.97638888888889
SP-00077,FCAST-000305,Northeast,southwest_monsoon,6,670,2022-06-02,11.7,6.369027777777777,159.94,1002.1,100.0,31.7,75.04166666666667
SP-00077,FCAST-000306,Northeast,summer_storm,5,1025,2023-05-23,16.38,6.687916666666667,126.499,999.4,96.7,33.01,75.30416666666666
SP-00077,FCAST-000307,Northeast,heatwave,3,1328,2024-03-21,4.68,2.7440277777777777,37.749,1004.9,64.0,38.2,74.5013888888889
SP-00077,FCAST-000308,Northeast,tropical_cyclone,9,49,2020-09-19,26.33,13.639166666666666,329.944,987.3,100.0,30.7,75.08055555555556
SP-00078,FCAST-000309,Northeast,heatwave,3,1543,2024-03-07,4.68,2.8184722222222223,32.356,1004.6,64.4,38.2,74.93472222222222
SP-00078,FCAST-000310,Northeast,southwest_monsoon,7,573,2021-07-11,11.7,6.495972222222222,163.302,1001.0,98.6,31.7,74.94444444444444
SP-00078,FCAST-000311,Northeast,summer_storm,5,527,2021-05-26,16.38,7.141249999999999,120.402,999.1,96.7,33.48,75.11111111111111
SP-00078,FCAST-000312,Northeast,tropical_cyclone,9,288,2020-09-29,26.33,13.049027777777777,316.852,986.8,100.0,30.7,75.09861111111111
SP-00079,FCAST-000313,Northeast,southwest_monsoon,9,1154,2024-09-14,11.7,6.134027777777778,153.23499999999999,1001.5,100.0,31.7,75.21388888888889
SP-00079,FCAST-000314,Northeast,summer_storm,5,298,2022-05-12,16.38,7.013333333333334,122.675,999.0,100.0,33.65,75.20555555555556
SP-00079,FCAST-000315,Northeast,heatwave,3,618,2023-03-28,4.68,2.7972222222222225,39.175,1004.5,63.1,38.2,74.80277777777778
SP-00079,FCAST-000316,Northeast,tropical_cyclone,9,1154,2024-09-14,26.33,13.332916666666668,314.264,987.5,100.0,30.7,74.7513888888889
SP-00080,FCAST-000317,Northeast,summer_storm,5,971,2024-05-21,16.38,6.542638888888889,121.254,999.4,99.2,33.31,74.88194444444444
SP-00080,FCAST-000318,Northeast,heatwave,4,579,2023-04-25,4.68,2.7224999999999997,39.659,1004.9,63.5,38.2,74.83888888888889
SP-00080,FCAST-000319,Northeast,southwest_monsoon,8,696,2023-08-20,11.7,6.22,161.757,1001.7,100.0,31.7,75.10694444444444
SP-00080,FCAST-000320,Northeast,tropical_cyclone,9,1076,2024-09-03,26.33,13.341249999999999,316.166,987.3,100.0,30.7,75.19722222222222
SP-00081,FCAST-000321,Northeast,heatwave,3,324,2019-03-06,4.68,2.8155555555555556,37.027,1004.8,61.9,38.2,74.80833333333334
SP-00081,FCAST-000322,Northeast,summer_storm,5,1483,2022-05-08,16.38,6.927777777777778,122.401,999.2,96.8,33.31,75.07499999999999
SP-00081,FCAST-000323,Northeast,tropical_cyclone,9,524,2019-09-22,26.33,13.34125,327.449,987.1,100.0,30.7,74.95833333333333
SP-00081,FCAST-000324,Northeast,southwest_monsoon,7,465,2019-07-25,11.7,6.32875,163.909,1002.4,100.0,31.7,74.65138888888889
SP-00082,FCAST-000325,Northeast,heatwave,4,1056,2023-04-23,4.68,2.6365277777777774,35.606,1004.7,64.8,38.2,75.4125
SP-00082,FCAST-000326,Northeast,tropical_cyclone,11,172,2020-11-20,26.33,13.668055555555556,312.676,987.2,100.0,30.7,75.07222222222222
SP-00082,FCAST-000327,Northeast,southwest_monsoon,9,464,2021-09-08,11.7,6.270833333333333,159.268,1001.9,100.0,31.7,74.83194444444445
SP-00082,FCAST-000328,Northeast,summer_storm,5,364,2021-05-31,16.38,6.833194444444445,115.794,999.5,97.5,32.61,75.225
SP-00083,FCAST-000329,Northeast,heatwave,3,1003,2021-03-12,4.68,2.7269444444444444,38.385,1005.1,66.3,38.2,74.93472222222222
SP-00083,FCAST-000330,Northeast,summer_storm,5,702,2020-05-15,16.38,6.862638888888889,118.959,1000.0,98.2,34.3,75.47777777777777
SP-00083,FCAST-000331,Northeast,southwest_monsoon,6,1836,2023-06-23,11.7,6.318472222222223,162.941,1001.8,100.0,31.7,74.89166666666667
SP-00083,FCAST-000332,Northeast,tropical_cyclone,10,1214,2021-10-09,26.33,13.280277777777778,318.062,987.1,100.0,30.7,75.16527777777777
SP-00084,FCAST-000333,Northeast,summer_storm,5,1016,2021-05-24,16.38,6.8261111111111115,119.551,999.4,98.6,33.04,74.66666666666667
SP-00084,FCAST-000334,Northeast,heatwave,4,1342,2022-04-15,4.68,2.518333333333333,42.123,1004.4,62.1,38.2,75.11666666666666
SP-00084,FCAST-000335,Northeast,southwest_monsoon,6,1047,2021-06-24,11.7,6.086805555555555,153.536,1001.7,99.1,31.7,74.85416666666667
SP-00084,FCAST-000336,Northeast,tropical_cyclone,8,366,2019-08-13,26.33,13.413194444444445,326.084,986.6,99.8,30.7,75.00972222222222
SP-00085,FCAST-000337,Northeast,tropical_cyclone,9,316,2022-09-21,26.33,13.40611111111111,318.749,987.3,100.0,30.7,74.49166666666666
SP-00085,FCAST-000338,Northeast,heatwave,3,478,2023-03-02,4.68,2.7870833333333334,41.153999999999996,1004.7,62.8,38.2,75.16805555555555
SP-00085,FCAST-000339,Northeast,southwest_monsoon,8,647,2023-08-18,11.7,6.088888888888889,157.062,1001.8,99.1,31.7,74.59444444444445
SP-00085,FCAST-000340,Northeast,summer_storm,4,533,2023-04-26,16.38,6.8180555555555555,123.29899999999999,999.0,97.8,33.14,74.77638888888889
SP-00086,FCAST-000341,Northeast,tropical_cyclone,10,143,2019-10-26,26.33,13.716111111111111,318.837,987.0,100.0,30.7,75.46944444444445
SP-00086,FCAST-000342,Northeast,southwest_monsoon,8,1534,2023-08-17,11.7,6.399722222222222,149.713,1001.5,99.0,31.7,75.2486111111111
SP-00086,FCAST-000343,Northeast,summer_storm,4,302,2020-04-02,16.38,6.761388888888889,120.989,998.8,96.9,32.96,74.95833333333333
SP-00086,FCAST-000344,Northeast,heatwave,3,1009,2022-03-10,4.68,2.84375,45.744,1004.8,63.7,38.2,75.40416666666667
SP-00087,FCAST-000345,Northeast,southwest_monsoon,6,487,2021-06-28,11.7,5.8758333333333335,167.009,1001.1,100.0,31.7,74.97638888888889
SP-00087,FCAST-000346,Northeast,heatwave,4,783,2022-04-20,4.68,2.5926388888888887,39.195,1004.8,64.1,38.2,75.15138888888889
SP-00087,FCAST-000347,Northeast,tropical_cyclone,9,924,2022-09-08,26.33,13.386805555555556,316.23,987.0,100.0,30.7,75.12222222222222
