span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_period_days,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,event_id,event_type,forecast_month,age_at_forecast_days,forecast_date,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,age_at_forecast_years,fault_to_failure_flag
SP-00003,LINE-NE1,3,230,Northeast,Arrester,2019-05-25,2137,5.0,HI5,0.854,17.5,69.5,31.2,20.9,2,945.2,30.2,4.7,69.8,31.8,39.5,15.1,64.3,60,inland,b,30,0,none,0,540,2,vegetation,1,1,24.5,FCAST-000009,summer_storm,5,1440,2023-05-04,16.38,6.910277777777778,117.67,1000.1,98.0,33.14,74.93194444444445,3.9452054794520546,1
SP-00003,LINE-NE1,3,230,Northeast,Arrester,2019-05-25,2137,5.0,HI5,0.854,17.5,69.5,31.2,20.9,2,945.2,30.2,4.7,69.8,31.8,39.5,15.1,64.3,60,inland,b,30,0,none,0,540,2,vegetation,1,1,24.5,FCAST-000010,southwest_monsoon,8,810,2021-08-12,11.7,6.0055555555555555,165.768,1002.3,98.6,31.7,74.98888888888888,2.219178082191781,0
SP-00003,LINE-NE1,3,230,Northeast,Arrester,2019-05-25,2137,5.0,HI5,0.854,17.5,69.5,31.2,20.9,2,945.2,30.2,4.7,69.8,31.8,39.5,15.1,64.3,60,inland,b,30,0,none,0,540,2,vegetation,1,1,24.5,FCAST-000012,tropical_cyclone,8,438,2020-08-05,26.33,13.325277777777778,316.015,986.4,100.0,30.7,75.13749999999999,1.2,1
SP-00004,LINE-NE1,4,230,Northeast,Conductor,2020-03-23,1834,2.45,HI2,0.4876,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,2,lightning,1,1,16.2,FCAST-000013,southwest_monsoon,7,112,2020-07-13,11.7,6.377916666666667,164.452,1002.0,99.5,31.7,74.83611111111111,0.3068493150684931,1
SP-00004,LINE-NE1,4,230,Northeast,Conductor,2020-03-23,1834,2.45,HI2,0.4876,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,2,lightning,1,1,16.2,FCAST-000014,summer_storm,5,411,2021-05-08,16.38,7.329861111111111,121.621,999.5,98.8,33.12,75.11250000000001,1.126027397260274,0
SP-00004,LINE-NE1,4,230,Northeast,Conductor,2020-03-23,1834,2.45,HI2,0.4876,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,2,lightning,1,1,16.2,FCAST-000015,heatwave,3,1083,2023-03-11,4.68,2.663472222222222,43.83,1004.4,62.0,38.2,75.41805555555555,2.967123287671233,0
SP-00004,LINE-NE1,4,230,Northeast,Conductor,2020-03-23,1834,2.45,HI2,0.4876,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,2,lightning,1,1,16.2,FCAST-000016,tropical_cyclone,10,942,2022-10-21,26.33,13.168194444444444,321.708,986.8,100.0,30.7,74.76805555555556,2.580821917808219,0
SP-00004,LINE-NE1,4,230,Northeast,Damper,2020-03-23,1834,3.03,HI3,0.603,13.3,62.7,78.8,23.31,2,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,4,wind,2,2,28.3,FCAST-000013,southwest_monsoon,7,112,2020-07-13,11.7,6.377916666666667,164.452,1002.0,99.5,31.7,74.83611111111111,0.3068493150684931,0
SP-00004,LINE-NE1,4,230,Northeast,Damper,2020-03-23,1834,3.03,HI3,0.603,13.3,62.7,78.8,23.31,2,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,4,wind,2,2,28.3,FCAST-000014,summer_storm,5,411,2021-05-08,16.38,7.329861111111111,121.621,999.5,98.8,33.12,75.11250000000001,1.126027397260274,1
SP-00004,LINE-NE1,4,230,Northeast,Damper,2020-03-23,1834,3.03,HI3,0.603,13.3,62.7,78.8,23.31,2,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,4,wind,2,2,28.3,FCAST-000015,heatwave,3,1083,2023-03-11,4.68,2.663472222222222,43.83,1004.4,62.0,38.2,75.41805555555555,2.967123287671233,0
SP-00004,LINE-NE1,4,230,Northeast,Damper,2020-03-23,1834,3.03,HI3,0.603,13.3,62.7,78.8,23.31,2,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,4,wind,2,2,28.3,FCAST-000016,tropical_cyclone,10,942,2022-10-21,26.33,13.168194444444444,321.708,986.8,100.0,30.7,74.76805555555556,2.580821917808219,1
SP-00004,LINE-NE1,4,230,Northeast,Spacer,2020-03-23,1834,2.65,HI2,0.5274,13.3,62.7,78.8,23.31,4,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,1,equipment_failure,0,1,13.9,FCAST-000013,southwest_monsoon,7,112,2020-07-13,11.7,6.377916666666667,164.452,1002.0,99.5,31.7,74.83611111111111,0.3068493150684931,0
SP-00004,LINE-NE1,4,230,Northeast,Spacer,2020-03-23,1834,2.65,HI2,0.5274,13.3,62.7,78.8,23.31,4,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,1,equipment_failure,0,1,13.9,FCAST-000014,summer_storm,5,411,2021-05-08,16.38,7.329861111111111,121.621,999.5,98.8,33.12,75.11250000000001,1.126027397260274,0
SP-00004,LINE-NE1,4,230,Northeast,Spacer,2020-03-23,1834,2.65,HI2,0.5274,13.3,62.7,78.8,23.31,4,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,1,equipment_failure,0,1,13.9,FCAST-000015,heatwave,3,1083,2023-03-11,4.68,2.663472222222222,43.83,1004.4,62.0,38.2,75.41805555555555,2.967123287671233,0
SP-00004,LINE-NE1,4,230,Northeast,Spacer,2020-03-23,1834,2.65,HI2,0.5274,13.3,62.7,78.8,23.31,4,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,1,equipment_failure,0,1,13.9,FCAST-000016,tropical_cyclone,10,942,2022-10-21,26.33,13.168194444444444,321.708,986.8,100.0,30.7,74.76805555555556,2.580821917808219,1
SP-00004,LINE-NE1,4,230,Northeast,Insulator,2020-03-23,1299,5.0,HI5,1.4049,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,lightning,0,0,7.9,FCAST-000013,southwest_monsoon,7,112,2020-07-13,11.7,6.377916666666667,164.452,1002.0,99.5,31.7,74.83611111111111,0.3068493150684931,0
SP-00004,LINE-NE1,4,230,Northeast,Insulator,2020-03-23,1299,5.0,HI5,1.4049,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,lightning,0,0,7.9,FCAST-000014,summer_storm,5,411,2021-05-08,16.38,7.329861111111111,121.621,999.5,98.8,33.12,75.11250000000001,1.126027397260274,0
SP-00004,LINE-NE1,4,230,Northeast,Insulator,2020-03-23,1299,5.0,HI5,1.4049,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,lightning,0,0,7.9,FCAST-000015,heatwave,3,1083,2023-03-11,4.68,2.663472222222222,43.83,1004.4,62.0,38.2,75.41805555555555,2.967123287671233,0
SP-00004,LINE-NE1,4,230,Northeast,Insulator,2020-03-23,1299,5.0,HI5,1.4049,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,lightning,0,0,7.9,FCAST-000016,tropical_cyclone,10,942,2022-10-21,26.33,13.168194444444444,321.708,986.8,100.0,30.7,74.76805555555556,2.580821917808219,0
SP-00004,LINE-NE1,4,230,Northeast,Fittings,2020-03-23,1834,4.02,HI4,0.8001,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,equipment_failure,0,0,72.0,FCAST-000013,southwest_monsoon,7,112,2020-07-13,11.7,6.377916666666667,164.452,1002.0,99.5,31.7,74.83611111111111,0.3068493150684931,0
SP-00004,LINE-NE1,4,230,Northeast,Fittings,2020-03-23,1834,4.02,HI4,0.8001,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,equipment_failure,0,0,72.0,FCAST-000014,summer_storm,5,411,2021-05-08,16.38,7.329861111111111,121.621,999.5,98.8,33.12,75.11250000000001,1.126027397260274,0
SP-00004,LINE-NE1,4,230,Northeast,Fittings,2020-03-23,1834,4.02,HI4,0.8001,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,equipment_failure,0,0,72.0,FCAST-000015,heatwave,3,1083,2023-03-11,4.68,2.663472222222222,43.83,1004.4,62.0,38.2,75.41805555555555,2.967123287671233,0
SP-00004,LINE-NE1,4,230,Northeast,Fittings,2020-03-23,1834,4.02,HI4,0.8001,13.3,62.7,78.8,23.31,3,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,equipment_failure,0,0,72.0,FCAST-000016,tropical_cyclone,10,942,2022-10-21,26.33,13.168194444444444,321.708,986.8,100.0,30.7,74.76805555555556,2.580821917808219,0
SP-00004,LINE-NE1,4,230,Northeast,Arrester,2020-03-23,1834,4.24,HI4,0.8438,13.3,62.7,78.8,23.31,5,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,wind,0,0,23.6,FCAST-000013,southwest_monsoon,7,112,2020-07-13,11.7,6.377916666666667,164.452,1002.0,99.5,31.7,74.83611111111111,0.3068493150684931,0
SP-00004,LINE-NE1,4,230,Northeast,Arrester,2020-03-23,1834,4.24,HI4,0.8438,13.3,62.7,78.8,23.31,5,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,wind,0,0,23.6,FCAST-000014,summer_storm,5,411,2021-05-08,16.38,7.329861111111111,121.621,999.5,98.8,33.12,75.11250000000001,1.126027397260274,0
SP-00004,LINE-NE1,4,230,Northeast,Arrester,2020-03-23,1834,4.24,HI4,0.8438,13.3,62.7,78.8,23.31,5,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,wind,0,0,23.6,FCAST-000015,heatwave,3,1083,2023-03-11,4.68,2.663472222222222,43.83,1004.4,62.0,38.2,75.41805555555555,2.967123287671233,0
SP-00004,LINE-NE1,4,230,Northeast,Arrester,2020-03-23,1834,4.24,HI4,0.8438,13.3,62.7,78.8,23.31,5,1143.2,15.9,5.1,84.9,29.8,39.1,17.1,72.3,117,inland,b,25,0,none,0,157,0,wind,0,0,23.6,FCAST-000016,tropical_cyclone,10,942,2022-10-21,26.33,13.168194444444444,321.708,986.8,100.0,30.7,74.76805555555556,2.580821917808219,0
SP-00005,LINE-NE1,5,230,Northeast,Conductor,2020-06-12,1753,3.78,HI3,0.7871,8.8,40.7,62.9,21.56,2,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,0,equipment_failure,0,0,17.4,FCAST-000018,summer_storm,5,700,2022-05-13,16.38,6.928055555555556,120.888,999.5,96.6,33.33,74.82361111111112,1.917808219178082,0
SP-00005,LINE-NE1,5,230,Northeast,Conductor,2020-06-12,1753,3.78,HI3,0.7871,8.8,40.7,62.9,21.56,2,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,0,equipment_failure,0,0,17.4,FCAST-000019,heatwave,4,683,2022-04-26,4.68,2.6712499999999997,37.975,1004.6,66.8,38.2,75.04305555555555,1.8712328767123287,1
SP-00005,LINE-NE1,5,230,Northeast,Conductor,2020-06-12,1753,3.78,HI3,0.7871,8.8,40.7,62.9,21.56,2,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,0,equipment_failure,0,0,17.4,FCAST-000020,southwest_monsoon,7,769,2022-07-21,11.7,6.220138888888889,157.414,1002.0,100.0,31.7,75.09305555555555,2.106849315068493,1
SP-00005,LINE-NE1,5,230,Northeast,Damper,2020-06-12,1753,2.32,HI2,0.4831,8.8,40.7,62.9,21.56,2,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,0,wind,0,0,11.6,FCAST-000018,summer_storm,5,700,2022-05-13,16.38,6.928055555555556,120.888,999.5,96.6,33.33,74.82361111111112,1.917808219178082,0
SP-00005,LINE-NE1,5,230,Northeast,Damper,2020-06-12,1753,2.32,HI2,0.4831,8.8,40.7,62.9,21.56,2,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,0,wind,0,0,11.6,FCAST-000019,heatwave,4,683,2022-04-26,4.68,2.6712499999999997,37.975,1004.6,66.8,38.2,75.04305555555555,1.8712328767123287,0
SP-00005,LINE-NE1,5,230,Northeast,Damper,2020-06-12,1753,2.32,HI2,0.4831,8.8,40.7,62.9,21.56,2,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,0,wind,0,0,11.6,FCAST-000020,southwest_monsoon,7,769,2022-07-21,11.7,6.220138888888889,157.414,1002.0,100.0,31.7,75.09305555555555,2.106849315068493,0
SP-00005,LINE-NE1,5,230,Northeast,Spacer,2020-06-12,1753,1.4,HI1,0.2915,8.8,40.7,62.9,21.56,3,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,1,lightning,0,1,16.8,FCAST-000018,summer_storm,5,700,2022-05-13,16.38,6.928055555555556,120.888,999.5,96.6,33.33,74.82361111111112,1.917808219178082,0
SP-00005,LINE-NE1,5,230,Northeast,Spacer,2020-06-12,1753,1.4,HI1,0.2915,8.8,40.7,62.9,21.56,3,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,1,lightning,0,1,16.8,FCAST-000019,heatwave,4,683,2022-04-26,4.68,2.6712499999999997,37.975,1004.6,66.8,38.2,75.04305555555555,1.8712328767123287,0
SP-00005,LINE-NE1,5,230,Northeast,Spacer,2020-06-12,1753,1.4,HI1,0.2915,8.8,40.7,62.9,21.56,3,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,1,lightning,0,1,16.8,FCAST-000020,southwest_monsoon,7,769,2022-07-21,11.7,6.220138888888889,157.414,1002.0,100.0,31.7,75.09305555555555,2.106849315068493,0
SP-00005,LINE-NE1,5,230,Northeast,Insulator,2020-06-12,1753,2.95,HI2,0.6142,8.8,40.7,62.9,21.56,3,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,1,overload,0,1,12.8,FCAST-000018,summer_storm,5,700,2022-05-13,16.38,6.928055555555556,120.888,999.5,96.6,33.33,74.82361111111112,1.917808219178082,1
SP-00005,LINE-NE1,5,230,Northeast,Insulator,2020-06-12,1753,2.95,HI2,0.6142,8.8,40.7,62.9,21.56,3,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,1,overload,0,1,12.8,FCAST-000019,heatwave,4,683,2022-04-26,4.68,2.6712499999999997,37.975,1004.6,66.8,38.2,75.04305555555555,1.8712328767123287,0
SP-00005,LINE-NE1,5,230,Northeast,Insulator,2020-06-12,1753,2.95,HI2,0.6142,8.8,40.7,62.9,21.56,3,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,1,overload,0,1,12.8,FCAST-000020,southwest_monsoon,7,769,2022-07-21,11.7,6.220138888888889,157.414,1002.0,100.0,31.7,75.09305555555555,2.106849315068493,0
SP-00005,LINE-NE1,5,230,Northeast,Fittings,2020-06-12,1753,0.85,HI0,0.177,8.8,40.7,62.9,21.56,4,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,2,wind,1,1,15.3,FCAST-000018,summer_storm,5,700,2022-05-13,16.38,6.928055555555556,120.888,999.5,96.6,33.33,74.82361111111112,1.917808219178082,0
SP-00005,LINE-NE1,5,230,Northeast,Fittings,2020-06-12,1753,0.85,HI0,0.177,8.8,40.7,62.9,21.56,4,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,2,wind,1,1,15.3,FCAST-000019,heatwave,4,683,2022-04-26,4.68,2.6712499999999997,37.975,1004.6,66.8,38.2,75.04305555555555,1.8712328767123287,0
SP-00005,LINE-NE1,5,230,Northeast,Fittings,2020-06-12,1753,0.85,HI0,0.177,8.8,40.7,62.9,21.56,4,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,2,wind,1,1,15.3,FCAST-000020,southwest_monsoon,7,769,2022-07-21,11.7,6.220138888888889,157.414,1002.0,100.0,31.7,75.09305555555555,2.106849315068493,0
SP-00005,LINE-NE1,5,230,Northeast,Arrester,2020-06-12,1668,5.0,HI5,1.0941,8.8,40.7,62.9,21.56,4,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,0,lightning,0,0,8.2,FCAST-000018,summer_storm,5,700,2022-05-13,16.38,6.928055555555556,120.888,999.5,96.6,33.33,74.82361111111112,1.917808219178082,0
SP-00005,LINE-NE1,5,230,Northeast,Arrester,2020-06-12,1668,5.0,HI5,1.0941,8.8,40.7,62.9,21.56,4,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,0,lightning,0,0,8.2,FCAST-000019,heatwave,4,683,2022-04-26,4.68,2.6712499999999997,37.975,1004.6,66.8,38.2,75.04305555555555,1.8712328767123287,0
SP-00005,LINE-NE1,5,230,Northeast,Arrester,2020-06-12,1668,5.0,HI5,1.0941,8.8,40.7,62.9,21.56,4,962.5,16.6,3.8,65.5,33.7,41.3,15.6,48.6,14,inland,b,50,1,minor,0,476,0,lightning,0,0,8.2,FCAST-000020,southwest_monsoon,7,769,2022-07-21,11.7,6.220138888888889,157.414,1002.0,100.0,31.7,75.09305555555555,2.106849315068493,0
SP-00006,LINE-NE1,6,230,Northeast,Conductor,2020-01-08,1909,3.3,HI3,0.631,10.6,56.4,40.4,24.13,5,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,0,vegetation,0,0,9.8,FCAST-000022,tropical_cyclone,8,579,2021-08-09,26.33,13.26,321.874,987.4,99.9,30.7,74.89166666666667,1.5863013698630135,0
SP-00006,LINE-NE1,6,230,Northeast,Conductor,2020-01-08,1909,3.3,HI3,0.631,10.6,56.4,40.4,24.13,5,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,0,vegetation,0,0,9.8,FCAST-000023,summer_storm,4,1198,2023-04-20,16.38,6.87375,124.099,999.4,98.8,33.67,75.36805555555556,3.282191780821918,0
SP-00006,LINE-NE1,6,230,Northeast,Conductor,2020-01-08,1909,3.3,HI3,0.631,10.6,56.4,40.4,24.13,5,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,0,vegetation,0,0,9.8,FCAST-000024,heatwave,3,444,2021-03-27,4.68,2.875277777777778,43.741,1004.9,62.5,38.2,75.28333333333333,1.2164383561643837,0
SP-00006,LINE-NE1,6,230,Northeast,Damper,2020-01-08,1909,5.0,HI5,0.956,10.6,56.4,40.4,24.13,3,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,0,wind,0,0,28.6,FCAST-000022,tropical_cyclone,8,579,2021-08-09,26.33,13.26,321.874,987.4,99.9,30.7,74.89166666666667,1.5863013698630135,0
SP-00006,LINE-NE1,6,230,Northeast,Damper,2020-01-08,1909,5.0,HI5,0.956,10.6,56.4,40.4,24.13,3,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,0,wind,0,0,28.6,FCAST-000023,summer_storm,4,1198,2023-04-20,16.38,6.87375,124.099,999.4,98.8,33.67,75.36805555555556,3.282191780821918,0
SP-00006,LINE-NE1,6,230,Northeast,Damper,2020-01-08,1909,5.0,HI5,0.956,10.6,56.4,40.4,24.13,3,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,0,wind,0,0,28.6,FCAST-000024,heatwave,3,444,2021-03-27,4.68,2.875277777777778,43.741,1004.9,62.5,38.2,75.28333333333333,1.2164383561643837,0
SP-00006,LINE-NE1,6,230,Northeast,Spacer,2020-01-08,1909,3.85,HI3,0.7361,10.6,56.4,40.4,24.13,4,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,1,wind,0,1,26.6,FCAST-000022,tropical_cyclone,8,579,2021-08-09,26.33,13.26,321.874,987.4,99.9,30.7,74.89166666666667,1.5863013698630135,0
SP-00006,LINE-NE1,6,230,Northeast,Spacer,2020-01-08,1909,3.85,HI3,0.7361,10.6,56.4,40.4,24.13,4,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,1,wind,0,1,26.6,FCAST-000023,summer_storm,4,1198,2023-04-20,16.38,6.87375,124.099,999.4,98.8,33.67,75.36805555555556,3.282191780821918,0
SP-00006,LINE-NE1,6,230,Northeast,Spacer,2020-01-08,1909,3.85,HI3,0.7361,10.6,56.4,40.4,24.13,4,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,1,wind,0,1,26.6,FCAST-000024,heatwave,3,444,2021-03-27,4.68,2.875277777777778,43.741,1004.9,62.5,38.2,75.28333333333333,1.2164383561643837,0
SP-00006,LINE-NE1,6,230,Northeast,Insulator,2020-01-08,1909,5.0,HI5,0.956,10.6,56.4,40.4,24.13,1,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,1,equipment_failure,0,1,9.4,FCAST-000022,tropical_cyclone,8,579,2021-08-09,26.33,13.26,321.874,987.4,99.9,30.7,74.89166666666667,1.5863013698630135,1
SP-00006,LINE-NE1,6,230,Northeast,Insulator,2020-01-08,1909,5.0,HI5,0.956,10.6,56.4,40.4,24.13,1,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,1,equipment_failure,0,1,9.4,FCAST-000023,summer_storm,4,1198,2023-04-20,16.38,6.87375,124.099,999.4,98.8,33.67,75.36805555555556,3.282191780821918,0
SP-00006,LINE-NE1,6,230,Northeast,Insulator,2020-01-08,1909,5.0,HI5,0.956,10.6,56.4,40.4,24.13,1,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,1,equipment_failure,0,1,9.4,FCAST-000024,heatwave,3,444,2021-03-27,4.68,2.875277777777778,43.741,1004.9,62.5,38.2,75.28333333333333,1.2164383561643837,0
SP-00006,LINE-NE1,6,230,Northeast,Fittings,2020-01-08,1909,3.38,HI3,0.6463,10.6,56.4,40.4,24.13,4,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,0,vegetation,0,0,30.7,FCAST-000022,tropical_cyclone,8,579,2021-08-09,26.33,13.26,321.874,987.4,99.9,30.7,74.89166666666667,1.5863013698630135,0
SP-00006,LINE-NE1,6,230,Northeast,Fittings,2020-01-08,1909,3.38,HI3,0.6463,10.6,56.4,40.4,24.13,4,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,0,vegetation,0,0,30.7,FCAST-000023,summer_storm,4,1198,2023-04-20,16.38,6.87375,124.099,999.4,98.8,33.67,75.36805555555556,3.282191780821918,0
SP-00006,LINE-NE1,6,230,Northeast,Fittings,2020-01-08,1909,3.38,HI3,0.6463,10.6,56.4,40.4,24.13,4,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,0,vegetation,0,0,30.7,FCAST-000024,heatwave,3,444,2021-03-27,4.68,2.875277777777778,43.741,1004.9,62.5,38.2,75.28333333333333,1.2164383561643837,0
SP-00006,LINE-NE1,6,230,Northeast,Arrester,2020-01-08,1716,5.0,HI5,1.0635,10.6,56.4,40.4,24.13,3,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,1,vegetation,0,1,36.2,FCAST-000022,tropical_cyclone,8,579,2021-08-09,26.33,13.26,321.874,987.4,99.9,30.7,74.89166666666667,1.5863013698630135,1
SP-00006,LINE-NE1,6,230,Northeast,Arrester,2020-01-08,1716,5.0,HI5,1.0635,10.6,56.4,40.4,24.13,3,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,1,vegetation,0,1,36.2,FCAST-000023,summer_storm,4,1198,2023-04-20,16.38,6.87375,124.099,999.4,98.8,33.67,75.36805555555556,3.282191780821918,0
SP-00006,LINE-NE1,6,230,Northeast,Arrester,2020-01-08,1716,5.0,HI5,1.0635,10.6,56.4,40.4,24.13,3,1177.4,29.7,5.5,81.1,28.3,38.7,16.0,76.5,135,inland,b,20,7,moderate,1,302,1,vegetation,0,1,36.2,FCAST-000024,heatwave,3,444,2021-03-27,4.68,2.875277777777778,43.741,1004.9,62.5,38.2,75.28333333333333,1.2164383561643837,0
SP-00007,LINE-NE1,7,230,Northeast,Conductor,2018-04-18,2539,2.58,HI2,0.3709,9.3,52.1,33.4,23.75,3,806.8,16.1,3.9,67.4,26.9,40.6,16.0,60.8,79,inland,b,40,22,severe,1,232,1,vegetation,0,1,24.5,FCAST-000025,tropical_cyclone,10,1270,2021-10-09,26.33,13.111527777777775,318.351,987.1,100.0,30.7,74.91944444444444,3.4794520547945207,1
SP-00007,LINE-NE1,7,230,Northeast,Conductor,2018-04-18,2539,2.58,HI2,0.3709,9.3,52.1,33.4,23.75,3,806.8,16.1,3.9,67.4,26.9,40.6,16.0,60.8,79,inland,b,40,22,severe,1,232,1,vegetation,0,1,24.5,FCAST-000026,summer_storm,5,396,2019-05-19,16.38,6.859861111111112,123.659,999.0,96.6,34.41,75.14861111111111,1.084931506849315,1
