span_id,line_id,tower_id,voltage_kv,region,component,installation_date,maintenance_date,maintenance_period_days,event_occurred,HI_score_last,HI_class_last,HI_trend_per_year,lightning_strikes_1km_annual,lightning_strikes_5km_annual,max_peak_current_kA,lightning_flash_density,lightning_caused_trip,avg_rainfall_mm_year,max_wind_speed_ms,avg_wind_speed_ms,avg_humidity_pct,avg_temperature_c,max_temperature_c,temp_fluctuation_c,pm25_annual_avg,pm25_exceedance_days,coastal_proximity,pollution_severity,row_width_m,encroachment_events_total,encroachment_severity,vegetation_encroachment,structure_encroachment,encroachment_caused_trip,last_vegetation_cut_days,total_outage_events,fault_type_most_common,transient_faults,permanent_faults,mttr_hours,fault_to_failure_flag,failure_mode
SP-00016,LINE-NE1,16,230,Northeast,Damper,2019-01-13,,2269,0,5.0,HI5,0.8043,12.0,67.5,20.3,29.61,6,894.4,21.7,2.6,69.8,33.4,38.4,15.6,33.2,0,inland,b,50,9,moderate,1,0,1,618,0,wind,0,0,9.4,0,
SP-00016,LINE-NE1,16,230,Northeast,Spacer,2019-01-13,,2269,0,5.0,HI5,0.8043,12.0,67.5,20.3,29.61,5,894.4,21.7,2.6,69.8,33.4,38.4,15.6,33.2,0,inland,b,50,9,moderate,1,0,1,618,0,unknown,0,0,10.1,0,
SP-00016,LINE-NE1,16,230,Northeast,Insulator,2019-01-13,,2269,0,2.33,HI2,0.3748,12.0,67.5,20.3,29.61,5,894.4,21.7,2.6,69.8,33.4,38.4,15.6,33.2,0,inland,b,50,9,moderate,1,0,1,618,1,vegetation,0,1,56.2,0,
SP-00016,LINE-NE1,16,230,Northeast,Fittings,2019-01-13,,2269,0,2.1,HI2,0.3378,12.0,67.5,20.3,29.61,2,894.4,21.7,2.6,69.8,33.4,38.4,15.6,33.2,0,inland,b,50,9,moderate,1,0,1,618,0,lightning,0,0,13.1,0,
SP-00016,LINE-NE1,16,230,Northeast,Arrester,2019-01-13,,2269,0,5.0,HI5,0.8043,12.0,67.5,20.3,29.61,6,894.4,21.7,2.6,69.8,33.4,38.4,15.6,33.2,0,inland,b,50,9,moderate,1,0,1,618,0,vegetation,0,0,24.6,0,
SP-00017,LINE-NE1,17,230,Northeast,Conductor,2021-11-14,,1233,0,1.41,HI1,0.4174,9.8,50.8,64.8,23.12,4,1320.8,15.6,5.9,79.6,33.3,41.4,17.7,73.2,71,inland,b,30,0,none,0,0,0,521,3,equipment_failure,1,2,14.3,0,
SP-00017,LINE-NE1,17,230,Northeast,Damper,2021-11-14,,1233,0,1.73,HI1,0.5121,9.8,50.8,64.8,23.12,1,1320.8,15.6,5.9,79.6,33.3,41.4,17.7,73.2,71,inland,b,30,0,none,0,0,0,521,1,wind,0,1,38.6,0,
SP-00017,LINE-NE1,17,230,Northeast,Spacer,2021-11-14,,1233,0,2.6,HI2,0.7697,9.8,50.8,64.8,23.12,3,1320.8,15.6,5.9,79.6,33.3,41.4,17.7,73.2,71,inland,b,30,0,none,0,0,0,521,1,wind,0,1,8.5,0,
SP-00017,LINE-NE1,17,230,Northeast,Insulator,2021-11-14,2022-11-14,365,1,5.0,HI5,5.0,9.8,50.8,64.8,23.12,4,1320.8,15.6,5.9,79.6,33.3,41.4,17.7,73.2,71,inland,b,30,0,none,0,0,0,521,1,lightning,0,1,22.4,1,mechanical_fatigue
SP-00017,LINE-NE1,17,230,Northeast,Fittings,2021-11-14,,1233,0,0.98,HI0,0.2901,9.8,50.8,64.8,23.12,4,1320.8,15.6,5.9,79.6,33.3,41.4,17.7,73.2,71,inland,b,30,0,none,0,0,0,521,0,vegetation,0,0,6.0,0,
SP-00017,LINE-NE1,17,230,Northeast,Arrester,2021-11-14,,1233,0,4.91,HI4,1.4535,9.8,50.8,64.8,23.12,1,1320.8,15.6,5.9,79.6,33.3,41.4,17.7,73.2,71,inland,b,30,0,none,0,0,0,521,0,lightning,0,0,11.4,0,
SP-00018,LINE-NE1,18,230,Northeast,Conductor,2021-07-30,,1340,0,1.16,HI1,0.316,13.1,67.3,72.3,20.52,2,1213.7,19.0,5.2,68.3,26.8,40.5,15.7,22.2,0,inland,b,30,2,minor,0,0,0,36,2,equipment_failure,1,1,7.2,0,
SP-00018,LINE-NE1,18,230,Northeast,Damper,2021-07-30,,1340,0,3.28,HI3,0.8934,13.1,67.3,72.3,20.52,4,1213.7,19.0,5.2,68.3,26.8,40.5,15.7,22.2,0,inland,b,30,2,minor,0,0,0,36,0,wind,0,0,17.1,0,
SP-00018,LINE-NE1,18,230,Northeast,Spacer,2021-07-30,,1340,0,2.94,HI2,0.8008,13.1,67.3,72.3,20.52,3,1213.7,19.0,5.2,68.3,26.8,40.5,15.7,22.2,0,inland,b,30,2,minor,0,0,0,36,0,equipment_failure,0,0,12.6,0,
SP-00018,LINE-NE1,18,230,Northeast,Insulator,2021-07-30,,1340,0,2.07,HI2,0.5638,13.1,67.3,72.3,20.52,1,1213.7,19.0,5.2,68.3,26.8,40.5,15.7,22.2,0,inland,b,30,2,minor,0,0,0,36,0,lightning,0,0,5.4,0,
SP-00018,LINE-NE1,18,230,Northeast,Fittings,2021-07-30,,1340,0,1.73,HI1,0.4712,13.1,67.3,72.3,20.52,3,1213.7,19.0,5.2,68.3,26.8,40.5,15.7,22.2,0,inland,b,30,2,minor,0,0,0,36,0,vegetation,0,0,14.6,0,
SP-00018,LINE-NE1,18,230,Northeast,Arrester,2021-07-30,,1340,0,3.69,HI3,1.0051,13.1,67.3,72.3,20.52,2,1213.7,19.0,5.2,68.3,26.8,40.5,15.7,22.2,0,inland,b,30,2,minor,0,0,0,36,2,equipment_failure,1,1,8.4,0,
SP-00019,LINE-NE1,19,230,Northeast,Conductor,2020-08-25,,1679,0,1.79,HI1,0.3891,19.6,69.3,71.3,22.38,2,1347.4,27.5,2.8,77.6,31.9,38.5,15.7,83.6,59,inland,b,20,2,minor,0,0,0,260,1,wind,0,1,3.3,0,
SP-00019,LINE-NE1,19,230,Northeast,Damper,2020-08-25,,1679,0,2.63,HI2,0.5717,19.6,69.3,71.3,22.38,4,1347.4,27.5,2.8,77.6,31.9,38.5,15.7,83.6,59,inland,b,20,2,minor,0,0,0,260,0,wind,0,0,6.6,0,
SP-00019,LINE-NE1,19,230,Northeast,Spacer,2020-08-25,,1679,0,5.0,HI5,1.087,19.6,69.3,71.3,22.38,2,1347.4,27.5,2.8,77.6,31.9,38.5,15.7,83.6,59,inland,b,20,2,minor,0,0,0,260,1,wind,0,1,37.5,0,
SP-00019,LINE-NE1,19,230,Northeast,Insulator,2020-08-25,2021-08-25,365,1,5.0,HI5,5.0,19.6,69.3,71.3,22.38,2,1347.4,27.5,2.8,77.6,31.9,38.5,15.7,83.6,59,inland,b,20,2,minor,0,0,0,260,2,unknown,1,1,2.2,1,lightning_damage
SP-00019,LINE-NE1,19,230,Northeast,Fittings,2020-08-25,,1679,0,2.6,HI2,0.5652,19.6,69.3,71.3,22.38,1,1347.4,27.5,2.8,77.6,31.9,38.5,15.7,83.6,59,inland,b,20,2,minor,0,0,0,260,0,equipment_failure,0,0,48.1,0,
SP-00019,LINE-NE1,19,230,Northeast,Arrester,2020-08-25,,1679,0,4.7,HI4,1.0217,19.6,69.3,71.3,22.38,3,1347.4,27.5,2.8,77.6,31.9,38.5,15.7,83.6,59,inland,b,20,2,minor,0,0,0,260,0,lightning,0,0,1.7,0,
SP-00020,LINE-NE1,20,230,Northeast,Conductor,2019-07-01,,2100,0,2.45,HI2,0.4258,7.4,26.5,63.8,27.33,5,1148.1,25.4,3.0,71.9,30.3,38.5,11.1,30.0,0,inland,b,25,0,none,0,0,0,222,4,lightning,2,2,2.8,0,
SP-00020,LINE-NE1,20,230,Northeast,Damper,2019-07-01,,2100,0,4.01,HI4,0.697,7.4,26.5,63.8,27.33,2,1148.1,25.4,3.0,71.9,30.3,38.5,11.1,30.0,0,inland,b,25,0,none,0,0,0,222,2,equipment_failure,1,1,5.0,0,
SP-00020,LINE-NE1,20,230,Northeast,Spacer,2019-07-01,,2100,0,4.01,HI4,0.697,7.4,26.5,63.8,27.33,5,1148.1,25.4,3.0,71.9,30.3,38.5,11.1,30.0,0,inland,b,25,0,none,0,0,0,222,2,unknown,1,1,9.4,0,
SP-00020,LINE-NE1,20,230,Northeast,Insulator,2019-07-01,,2100,0,3.09,HI3,0.5371,7.4,26.5,63.8,27.33,2,1148.1,25.4,3.0,71.9,30.3,38.5,11.1,30.0,0,inland,b,25,0,none,0,0,0,222,1,equipment_failure,0,1,4.2,0,
SP-00020,LINE-NE1,20,230,Northeast,Fittings,2019-07-01,,2100,0,1.93,HI1,0.3355,7.4,26.5,63.8,27.33,4,1148.1,25.4,3.0,71.9,30.3,38.5,11.1,30.0,0,inland,b,25,0,none,0,0,0,222,0,vegetation,0,0,17.5,0,
SP-00020,LINE-NE1,20,230,Northeast,Arrester,2019-07-01,2021-12-08,891,1,5.0,HI5,2.0483,7.4,26.5,63.8,27.33,5,1148.1,25.4,3.0,71.9,30.3,38.5,11.1,30.0,0,inland,b,25,0,none,0,0,0,222,1,unknown,0,1,44.5,1,overload
SP-00021,LINE-NE1,21,230,Northeast,Conductor,2018-05-29,,2498,0,5.0,HI5,0.7306,18.5,59.3,77.3,24.31,2,1116.0,24.5,3.0,72.9,30.4,41.0,15.7,56.5,57,inland,b,30,3,minor,0,0,0,499,2,wind,1,1,5.5,0,
SP-00021,LINE-NE1,21,230,Northeast,Damper,2018-05-29,,2498,0,4.3,HI4,0.6283,18.5,59.3,77.3,24.31,1,1116.0,24.5,3.0,72.9,30.4,41.0,15.7,56.5,57,inland,b,30,3,minor,0,0,0,499,0,vegetation,0,0,10.2,0,
SP-00021,LINE-NE1,21,230,Northeast,Spacer,2018-05-29,,2498,0,5.0,HI5,0.7306,18.5,59.3,77.3,24.31,3,1116.0,24.5,3.0,72.9,30.4,41.0,15.7,56.5,57,inland,b,30,3,minor,0,0,0,499,3,wind,1,2,17.8,0,
SP-00021,LINE-NE1,21,230,Northeast,Insulator,2018-05-29,,2498,0,5.0,HI5,0.7306,18.5,59.3,77.3,24.31,5,1116.0,24.5,3.0,72.9,30.4,41.0,15.7,56.5,57,inland,b,30,3,minor,0,0,0,499,0,wind,0,0,16.6,0,
SP-00021,LINE-NE1,21,230,Northeast,Fittings,2018-05-29,,2498,0,2.42,HI2,0.3536,18.5,59.3,77.3,24.31,5,1116.0,24.5,3.0,72.9,30.4,41.0,15.7,56.5,57,inland,b,30,3,minor,0,0,0,499,0,wind,0,0,23.2,0,
SP-00021,LINE-NE1,21,230,Northeast,Arrester,2018-05-29,2022-10-23,1608,1,5.0,HI5,1.135,18.5,59.3,77.3,24.31,3,1116.0,24.5,3.0,72.9,30.4,41.0,15.7,56.5,57,inland,b,30,3,minor,0,0,0,499,1,wind,0,1,6.3,1,end_of_life
SP-00022,LINE-NE1,22,230,Northeast,Conductor,2021-04-10,,1451,0,4.45,HI4,1.1194,19.8,67.6,61.7,24.97,5,930.0,15.5,2.4,77.8,30.9,40.2,11.9,47.4,23,inland,b,40,2,minor,0,0,0,488,0,equipment_failure,0,0,3.3,0,
SP-00022,LINE-NE1,22,230,Northeast,Damper,2021-04-10,,1451,0,1.29,HI1,0.3245,19.8,67.6,61.7,24.97,4,930.0,15.5,2.4,77.8,30.9,40.2,11.9,47.4,23,inland,b,40,2,minor,0,0,0,488,2,wind,1,1,4.6,0,
SP-00022,LINE-NE1,22,230,Northeast,Spacer,2021-04-10,,1451,0,1.42,HI1,0.3572,19.8,67.6,61.7,24.97,4,930.0,15.5,2.4,77.8,30.9,40.2,11.9,47.4,23,inland,b,40,2,minor,0,0,0,488,1,wind,0,1,3.7,0,
SP-00022,LINE-NE1,22,230,Northeast,Insulator,2021-04-10,2024-10-15,1284,1,5.0,HI5,1.4213,19.8,67.6,61.7,24.97,1,930.0,15.5,2.4,77.8,30.9,40.2,11.9,47.4,23,inland,b,40,2,minor,0,0,0,488,2,overload,1,1,13.3,1,lightning_damage
SP-00022,LINE-NE1,22,230,Northeast,Fittings,2021-04-10,,1451,0,1.39,HI1,0.3497,19.8,67.6,61.7,24.97,1,930.0,15.5,2.4,77.8,30.9,40.2,11.9,47.4,23,inland,b,40,2,minor,0,0,0,488,2,wind,1,1,24.3,0,
SP-00022,LINE-NE1,22,230,Northeast,Arrester,2021-04-10,,1451,0,4.77,HI4,1.1999,19.8,67.6,61.7,24.97,1,930.0,15.5,2.4,77.8,30.9,40.2,11.9,47.4,23,inland,b,40,2,minor,0,0,0,488,3,lightning,1,2,4.8,0,
SP-00023,LINE-NE1,23,230,Northeast,Conductor,2020-02-28,,1858,0,1.79,HI1,0.3516,19.1,107.5,29.7,22.8,3,837.9,19.5,2.5,71.8,29.0,39.4,11.9,55.7,55,inland,b,25,9,moderate,1,0,1,590,0,equipment_failure,0,0,7.9,0,
SP-00023,LINE-NE1,23,230,Northeast,Damper,2020-02-28,,1858,0,3.01,HI3,0.5913,19.1,107.5,29.7,22.8,3,837.9,19.5,2.5,71.8,29.0,39.4,11.9,55.7,55,inland,b,25,9,moderate,1,0,1,590,0,vegetation,0,0,13.4,0,
SP-00023,LINE-NE1,23,230,Northeast,Spacer,2020-02-28,,1858,0,4.47,HI4,0.8781,19.1,107.5,29.7,22.8,5,837.9,19.5,2.5,71.8,29.0,39.4,11.9,55.7,55,inland,b,25,9,moderate,1,0,1,590,1,equipment_failure,0,1,3.4,0,
SP-00023,LINE-NE1,23,230,Northeast,Insulator,2020-02-28,,1858,0,5.0,HI5,0.9822,19.1,107.5,29.7,22.8,5,837.9,19.5,2.5,71.8,29.0,39.4,11.9,55.7,55,inland,b,25,9,moderate,1,0,1,590,0,unknown,0,0,5.6,0,
SP-00023,LINE-NE1,23,230,Northeast,Fittings,2020-02-28,,1858,0,5.0,HI5,0.9822,19.1,107.5,29.7,22.8,2,837.9,19.5,2.5,71.8,29.0,39.4,11.9,55.7,55,inland,b,25,9,moderate,1,0,1,590,0,vegetation,0,0,45.2,0,
SP-00023,LINE-NE1,23,230,Northeast,Arrester,2020-02-28,,1858,0,5.0,HI5,0.9822,19.1,107.5,29.7,22.8,2,837.9,19.5,2.5,71.8,29.0,39.4,11.9,55.7,55,inland,b,25,9,moderate,1,0,1,590,0,lightning,0,0,24.7,0,
SP-00024,LINE-NE1,24,230,Northeast,Conductor,2019-07-20,,2081,0,2.62,HI2,0.4595,17.7,91.7,67.5,26.56,5,959.2,28.8,2.7,77.4,31.1,38.9,11.9,35.5,0,inland,b,50,4,minor,0,0,0,121,1,vegetation,0,1,25.7,0,
SP-00024,LINE-NE1,24,230,Northeast,Damper,2019-07-20,,2081,0,5.0,HI5,0.877,17.7,91.7,67.5,26.56,1,959.2,28.8,2.7,77.4,31.1,38.9,11.9,35.5,0,inland,b,50,4,minor,0,0,0,121,1,lightning,0,1,18.4,0,
SP-00024,LINE-NE1,24,230,Northeast,Spacer,2019-07-20,2021-06-08,689,1,5.0,HI5,2.6488,17.7,91.7,67.5,26.56,5,959.2,28.8,2.7,77.4,31.1,38.9,11.9,35.5,0,inland,b,50,4,minor,0,0,0,121,4,wind,3,1,17.7,1,mechanical_fatigue
SP-00024,LINE-NE1,24,230,Northeast,Insulator,2019-07-20,,2081,0,4.57,HI4,0.8016,17.7,91.7,67.5,26.56,2,959.2,28.8,2.7,77.4,31.1,38.9,11.9,35.5,0,inland,b,50,4,minor,0,0,0,121,2,equipment_failure,1,1,10.7,0,
SP-00024,LINE-NE1,24,230,Northeast,Fittings,2019-07-20,,2081,0,2.59,HI2,0.4543,17.7,91.7,67.5,26.56,3,959.2,28.8,2.7,77.4,31.1,38.9,11.9,35.5,0,inland,b,50,4,minor,0,0,0,121,0,unknown,0,0,7.5,0,
SP-00024,LINE-NE1,24,230,Northeast,Arrester,2019-07-20,,2081,0,5.0,HI5,0.877,17.7,91.7,67.5,26.56,1,959.2,28.8,2.7,77.4,31.1,38.9,11.9,35.5,0,inland,b,50,4,minor,0,0,0,121,1,lightning,0,1,19.3,0,
SP-00025,LINE-NE1,25,230,Northeast,Conductor,2020-06-16,,1749,0,2.19,HI2,0.457,6.2,28.4,73.9,24.24,3,1395.0,33.8,5.9,80.7,28.8,39.6,14.4,78.1,40,inland,b,40,4,moderate,1,0,0,590,2,lightning,1,1,39.0,0,
SP-00025,LINE-NE1,25,230,Northeast,Damper,2020-06-16,,1749,0,3.42,HI3,0.7137,6.2,28.4,73.9,24.24,4,1395.0,33.8,5.9,80.7,28.8,39.6,14.4,78.1,40,inland,b,40,4,moderate,1,0,0,590,0,wind,0,0,19.6,0,
SP-00025,LINE-NE1,25,230,Northeast,Spacer,2020-06-16,,1749,0,5.0,HI5,1.0435,6.2,28.4,73.9,24.24,3,1395.0,33.8,5.9,80.7,28.8,39.6,14.4,78.1,40,inland,b,40,4,moderate,1,0,0,590,2,vegetation,1,1,14.4,0,
SP-00025,LINE-NE1,25,230,Northeast,Insulator,2020-06-16,,1749,0,5.0,HI5,1.0435,6.2,28.4,73.9,24.24,4,1395.0,33.8,5.9,80.7,28.8,39.6,14.4,78.1,40,inland,b,40,4,moderate,1,0,0,590,2,unknown,1,1,25.3,0,
SP-00025,LINE-NE1,25,230,Northeast,Fittings,2020-06-16,,1749,0,1.79,HI1,0.3736,6.2,28.4,73.9,24.24,4,1395.0,33.8,5.9,80.7,28.8,39.6,14.4,78.1,40,inland,b,40,4,moderate,1,0,0,590,1,equipment_failure,0,1,16.8,0,
SP-00025,LINE-NE1,25,230,Northeast,Arrester,2020-06-16,2024-07-28,1503,1,5.0,HI5,1.2142,6.2,28.4,73.9,24.24,4,1395.0,33.8,5.9,80.7,28.8,39.6,14.4,78.1,40,inland,b,40,4,moderate,1,0,0,590,2,vegetation,1,1,19.5,1,overload
SP-00026,LINE-NE1,26,230,Northeast,Conductor,2019-07-02,,2099,0,2.42,HI2,0.4208,6.5,27.3,68.0,29.92,6,1213.3,27.7,5.5,80.2,27.3,39.8,10.1,37.3,0,inland,b,20,0,none,0,0,0,95,1,unknown,0,1,22.6,0,
SP-00026,LINE-NE1,26,230,Northeast,Damper,2019-07-02,,2099,0,4.15,HI4,0.7217,6.5,27.3,68.0,29.92,4,1213.3,27.7,5.5,80.2,27.3,39.8,10.1,37.3,0,inland,b,20,0,none,0,0,0,95,0,wind,0,0,17.8,0,
SP-00026,LINE-NE1,26,230,Northeast,Spacer,2019-07-02,,2099,0,3.48,HI3,0.6051,6.5,27.3,68.0,29.92,2,1213.3,27.7,5.5,80.2,27.3,39.8,10.1,37.3,0,inland,b,20,0,none,0,0,0,95,1,wind,0,1,8.7,0,
SP-00026,LINE-NE1,26,230,Northeast,Insulator,2019-07-02,2023-12-27,1639,1,5.0,HI5,1.1135,6.5,27.3,68.0,29.92,1,1213.3,27.7,5.5,80.2,27.3,39.8,10.1,37.3,0,inland,b,20,0,none,0,0,0,95,1,wind,0,1,9.9,1,mechanical_fatigue
SP-00026,LINE-NE1,26,230,Northeast,Fittings,2019-07-02,,2099,0,2.38,HI2,0.4139,6.5,27.3,68.0,29.92,1,1213.3,27.7,5.5,80.2,27.3,39.8,10.1,37.3,0,inland,b,20,0,none,0,0,0,95,1,wind,0,1,19.0,0,
SP-00026,LINE-NE1,26,230,Northeast,Arrester,2019-07-02,2023-06-26,1455,1,5.0,HI5,1.2543,6.5,27.3,68.0,29.92,2,1213.3,27.7,5.5,80.2,27.3,39.8,10.1,37.3,0,inland,b,20,0,none,0,0,0,95,0,lightning,0,0,16.4,0,end_of_life
SP-00027,LINE-NE1,27,230,Northeast,Conductor,2020-10-15,,1628,0,2.04,HI2,0.4574,16.1,94.2,32.2,27.47,3,1260.0,21.0,4.9,68.5,31.1,40.0,11.4,68.0,106,inland,b,50,2,minor,0,0,0,654,2,vegetation,1,1,13.2,0,
SP-00027,LINE-NE1,27,230,Northeast,Damper,2020-10-15,,1628,0,3.31,HI3,0.7421,16.1,94.2,32.2,27.47,3,1260.0,21.0,4.9,68.5,31.1,40.0,11.4,68.0,106,inland,b,50,2,minor,0,0,0,654,1,unknown,0,1,9.2,0,
SP-00027,LINE-NE1,27,230,Northeast,Spacer,2020-10-15,,1628,0,4.9,HI4,1.0986,16.1,94.2,32.2,27.47,5,1260.0,21.0,4.9,68.5,31.1,40.0,11.4,68.0,106,inland,b,50,2,minor,0,0,0,654,1,overload,0,1,6.9,0,
SP-00027,LINE-NE1,27,230,Northeast,Insulator,2020-10-15,,1628,0,5.0,HI5,1.121,16.1,94.2,32.2,27.47,2,1260.0,21.0,4.9,68.5,31.1,40.0,11.4,68.0,106,inland,b,50,2,minor,0,0,0,654,1,wind,0,1,62.0,0,
SP-00027,LINE-NE1,27,230,Northeast,Fittings,2020-10-15,,1628,0,2.36,HI2,0.5291,16.1,94.2,32.2,27.47,1,1260.0,21.0,4.9,68.5,31.1,40.0,11.4,68.0,106,inland,b,50,2,minor,0,0,0,654,1,unknown,0,1,11.2,0,
SP-00027,LINE-NE1,27,230,Northeast,Arrester,2020-10-15,,1628,0,3.23,HI3,0.7242,16.1,94.2,32.2,27.47,2,1260.0,21.0,4.9,68.5,31.1,40.0,11.4,68.0,106,inland,b,50,2,minor,0,0,0,654,2,lightning,1,1,19.9,0,
SP-00028,LINE-NE1,28,230,Northeast,Conductor,2019-11-06,,1972,0,1.33,HI1,0.2462,13.2,64.0,33.6,27.92,4,1232.0,16.8,3.7,78.7,30.4,41.9,11.8,48.3,24,inland,b,25,8,moderate,0,0,1,95,2,lightning,1,1,7.4,0,
SP-00028,LINE-NE1,28,230,Northeast,Damper,2019-11-06,,1972,0,2.86,HI2,0.5294,13.2,64.0,33.6,27.92,2,1232.0,16.8,3.7,78.7,30.4,41.9,11.8,48.3,24,inland,b,25,8,moderate,0,0,1,95,1,vegetation,0,1,8.1,0,
SP-00028,LINE-NE1,28,230,Northeast,Spacer,2019-11-06,,1972,0,3.2,HI3,0.5923,13.2,64.0,33.6,27.92,6,1232.0,16.8,3.7,78.7,30.4,41.9,11.8,48.3,24,inland,b,25,8,moderate,0,0,1,95,0,vegetation,0,0,24.7,0,
SP-00028,LINE-NE1,28,230,Northeast,Insulator,2019-11-06,,1972,0,5.0,HI5,0.9255,13.2,64.0,33.6,27.92,1,1232.0,16.8,3.7,78.7,30.4,41.9,11.8,48.3,24,inland,b,25,8,moderate,0,0,1,95,1,vegetation,0,1,72.0,0,
SP-00028,LINE-NE1,28,230,Northeast,Fittings,2019-11-06,2025-03-10,1951,1,5.0,HI5,0.9354,13.2,64.0,33.6,27.92,4,1232.0,16.8,3.7,78.7,30.4,41.9,11.8,48.3,24,inland,b,25,8,moderate,0,0,1,95,3,equipment_failure,2,1,7.3,1,mechanical_fatigue
SP-00028,LINE-NE1,28,230,Northeast,Arrester,2019-11-06,,1972,0,5.0,HI5,0.9255,13.2,64.0,33.6,27.92,2,1232.0,16.8,3.7,78.7,30.4,41.9,11.8,48.3,24,inland,b,25,8,moderate,0,0,1,95,1,equipment_failure,0,1,8.8,0,
SP-00029,LINE-NE1,29,230,Northeast,Conductor,2021-11-22,,1225,0,2.59,HI2,0.7717,7.5,42.3,45.6,26.35,5,1169.2,32.6,2.3,81.1,30.0,41.9,13.3,88.9,133,inland,b,50,0,none,0,0,0,695,4,lightning,2,2,13.6,0,
SP-00029,LINE-NE1,29,230,Northeast,Damper,2021-11-22,,1225,0,3.49,HI3,1.0399,7.5,42.3,45.6,26.35,1,1169.2,32.6,2.3,81.1,30.0,41.9,13.3,88.9,133,inland,b,50,0,none,0,0,0,695,1,lightning,0,1,13.9,0,
SP-00029,LINE-NE1,29,230,Northeast,Spacer,2021-11-22,,1225,0,5.0,HI5,1.4898,7.5,42.3,45.6,26.35,4,1169.2,32.6,2.3,81.1,30.0,41.9,13.3,88.9,133,inland,b,50,0,none,0,0,0,695,2,wind,1,1,8.2,0,
SP-00029,LINE-NE1,29,230,Northeast,Insulator,2021-11-22,,1225,0,4.92,HI4,1.466,7.5,42.3,45.6,26.35,4,1169.2,32.6,2.3,81.1,30.0,41.9,13.3,88.9,133,inland,b,50,0,none,0,0,0,695,0,overload,0,0,18.2,0,
SP-00029,LINE-NE1,29,230,Northeast,Fittings,2021-11-22,,1225,0,1.3,HI1,0.3873,7.5,42.3,45.6,26.35,2,1169.2,32.6,2.3,81.1,30.0,41.9,13.3,88.9,133,inland,b,50,0,none,0,0,0,695,0,wind,0,0,39.1,0,
SP-00029,LINE-NE1,29,230,Northeast,Arrester,2021-11-22,,1225,0,5.0,HI5,1.4898,7.5,42.3,45.6,26.35,5,1169.2,32.6,2.3,81.1,30.0,41.9,13.3,88.9,133,inland,b,50,0,none,0,0,0,695,3,lightning,1,2,15.5,0,
SP-00030,LINE-NE1,30,230,Northeast,Conductor,2021-12-04,,1213,0,1.63,HI1,0.4905,5.4,31.9,27.6,24.21,4,1033.9,19.5,3.5,72.6,27.0,39.7,16.4,53.5,13,inland,b,40,2,minor,0,0,0,313,1,vegetation,0,1,3.1,0,
SP-00030,LINE-NE1,30,230,Northeast,Damper,2021-12-04,,1213,0,2.3,HI2,0.6921,5.4,31.9,27.6,24.21,3,1033.9,19.5,3.5,72.6,27.0,39.7,16.4,53.5,13,inland,b,40,2,minor,0,0,0,313,2,lightning,1,1,6.0,0,
SP-00030,LINE-NE1,30,230,Northeast,Spacer,2021-12-04,,1213,0,1.51,HI1,0.4544,5.4,31.9,27.6,24.21,2,1033.9,19.5,3.5,72.6,27.0,39.7,16.4,53.5,13,inland,b,40,2,minor,0,0,0,313,0,wind,0,0,54.0,0,
SP-00030,LINE-NE1,30,230,Northeast,Insulator,2021-12-04,,1213,0,2.17,HI2,0.653,5.4,31.9,27.6,24.21,3,1033.9,19.5,3.5,72.6,27.0,39.7,16.4,53.5,13,inland,b,40,2,minor,0,0,0,313,1,equipment_failure,0,1,6.9,0,
SP-00030,LINE-NE1,30,230,Northeast,Fittings,2021-12-04,,1213,0,2.64,HI2,0.7944,5.4,31.9,27.6,24.21,2,1033.9,19.5,3.5,72.6,27.0,39.7,16.4,53.5,13,inland,b,40,2,minor,0,0,0,313,0,lightning,0,0,38.3,0,
SP-00030,LINE-NE1,30,230,Northeast,Arrester,2021-12-04,,1213,0,5.0,HI5,1.5045,5.4,31.9,27.6,24.21,1,1033.9,19.5,3.5,72.6,27.0,39.7,16.4,53.5,13,inland,b,40,2,minor,0,0,0,313,2,lightning,1,1,29.6,0,
SP-00031,LINE-NE1,31,230,Northeast,Conductor,2020-02-24,,1862,0,2.16,HI2,0.4234,12.0,52.4,48.4,22.39,2,1083.7,20.4,5.9,73.1,33.1,38.0,10.3,62.3,80,inland,b,50,2,minor,0,0,0,718,1,vegetation,0,1,7.7,0,
SP-00031,LINE-NE1,31,230,Northeast,Damper,2020-02-24,,1862,0,3.07,HI3,0.6018,12.0,52.4,48.4,22.39,4,1083.7,20.4,5.9,73.1,33.1,38.0,10.3,62.3,80,inland,b,50,2,minor,0,0,0,718,0,wind,0,0,35.3,0,
SP-00031,LINE-NE1,31,230,Northeast,Spacer,2020-02-24,,1862,0,3.45,HI3,0.6763,12.0,52.4,48.4,22.39,5,1083.7,20.4,5.9,73.1,33.1,38.0,10.3,62.3,80,inland,b,50,2,minor,0,0,0,718,1,wind,0,1,4.7,0,
SP-00031,LINE-NE1,31,230,Northeast,Insulator,2020-02-24,,1862,0,3.82,HI3,0.7488,12.0,52.4,48.4,22.39,4,1083.7,20.4,5.9,73.1,33.1,38.0,10.3,62.3,80,inland,b,50,2,minor,0,0,0,718,2,overload,1,1,27.8,0,
SP-00031,LINE-NE1,31,230,Northeast,Fittings,2020-02-24,,1862,0,3.09,HI3,0.6057,12.0,52.4,48.4,22.39,3,1083.7,20.4,5.9,73.1,33.1,38.0,10.3,62.3,80,inland,b,50,2,minor,0,0,0,718,1,unknown,0,1,25.4,0,
