span_id,component,region,event_type,forecast_date,failure_prob,RUL_days,risk_score,risk_level
SP-00070,Damper,Northeast,southwest_monsoon,2024-08-03,0.19,1467.5,0.5039821487693573,High
SP-00070,Spacer,Northeast,summer_storm,2024-04-12,0.25,2048.8,0.5360139191813692,High
SP-00070,Spacer,Northeast,tropical_cyclone,2024-10-09,0.455,2048.8,0.6590139191813692,High
SP-00070,Spacer,Northeast,southwest_monsoon,2024-08-03,0.24,2048.8,0.5300139191813692,High
SP-00070,Insulator,Northeast,summer_storm,2024-04-12,0.215,928.9,0.5226588878990501,High
SP-00070,Insulator,Northeast,tropical_cyclone,2024-10-09,0.375,928.9,0.6186588878990501,High
SP-00070,Insulator,Northeast,southwest_monsoon,2024-08-03,0.205,928.9,0.5166588878990501,High
SP-00070,Fittings,Northeast,summer_storm,2024-04-12,0.13,21743.9,0.329565822573103,Medium
SP-00070,Fittings,Northeast,tropical_cyclone,2024-10-09,0.26,21743.9,0.40756582257310303,Medium
SP-00070,Fittings,Northeast,southwest_monsoon,2024-08-03,0.11,21743.9,0.317565822573103,Medium
SP-00070,Arrester,Northeast,summer_storm,2024-04-12,0.14,0.0,0.48400000000000004,Medium
SP-00070,Arrester,Northeast,tropical_cyclone,2024-10-09,0.34,0.0,0.6040000000000001,High
SP-00070,Arrester,Northeast,southwest_monsoon,2024-08-03,0.19,0.0,0.514,High
SP-00072,Conductor,Northeast,summer_storm,2024-04-17,0.12,24403.5,0.30541013117070626,Medium
SP-00072,Conductor,Northeast,tropical_cyclone,2024-09-17,0.205,24403.5,0.35641013117070625,Medium
SP-00072,Damper,Northeast,summer_storm,2024-04-17,0.31,2737.5,0.5673125262392611,High
SP-00072,Damper,Northeast,tropical_cyclone,2024-09-17,0.43,2737.5,0.6393125262392612,High
SP-00072,Spacer,Northeast,summer_storm,2024-04-17,0.2,7549.5,0.4684635312669595,Medium
SP-00072,Spacer,Northeast,tropical_cyclone,2024-09-17,0.32,7549.5,0.5404635312669595,High
SP-00072,Insulator,Northeast,summer_storm,2024-04-17,0.145,9855.9,0.41971895063435016,Medium
SP-00072,Insulator,Northeast,tropical_cyclone,2024-09-17,0.25,9855.9,0.4827189506343502,Medium
SP-00072,Fittings,Northeast,summer_storm,2024-04-17,0.33,5143.6,0.562887346105667,High
SP-00072,Fittings,Northeast,tropical_cyclone,2024-09-17,0.435,5143.6,0.6258873461056671,High
SP-00072,Arrester,Northeast,summer_storm,2024-04-17,0.17,858.5,0.49613947169914363,Medium
SP-00072,Arrester,Northeast,tropical_cyclone,2024-09-17,0.39,858.5,0.6281394716991436,High
SP-00074,Conductor,Northeast,southwest_monsoon,2024-07-22,0.075,27687.2,0.2559940370745826,Low
SP-00074,Damper,Northeast,southwest_monsoon,2024-07-22,0.17,2681.1,0.48369753939729054,Medium
SP-00074,Spacer,Northeast,southwest_monsoon,2024-07-22,0.16,10874.2,0.421767551719077,Medium
SP-00074,Insulator,Northeast,southwest_monsoon,2024-07-22,0.165,2401.1,0.4826089522385717,Medium
SP-00074,Fittings,Northeast,southwest_monsoon,2024-07-22,0.095,19569.9,0.3234065779907638,Medium
SP-00074,Arrester,Northeast,southwest_monsoon,2024-07-22,0.18,871.3,0.5020520928263994,High
SP-00075,Conductor,Northeast,tropical_cyclone,2024-10-29,0.235,25373.3,0.3677898162654406,Medium
SP-00075,Damper,Northeast,tropical_cyclone,2024-10-29,0.305,8470.5,0.5251763483140315,High
SP-00075,Spacer,Northeast,tropical_cyclone,2024-10-29,0.245,26513.0,0.36600968335398343,Medium
SP-00075,Insulator,Northeast,tropical_cyclone,2024-10-29,0.335,7119.6,0.5523982326257693,High
SP-00075,Fittings,Northeast,tropical_cyclone,2024-10-29,0.285,30782.5,0.3608640507616639,Medium
SP-00075,Arrester,Northeast,tropical_cyclone,2024-10-29,0.38,1002.9,0.6211537287909972,High
SP-00076,Conductor,Northeast,southwest_monsoon,2024-09-27,0.105,39110.9,0.1960104410926455,Low
SP-00076,Conductor,Northeast,summer_storm,2024-04-05,0.09,39110.9,0.1870104410926455,Low
SP-00076,Conductor,Northeast,heatwave,2024-04-05,0.05,39110.9,0.1630104410926455,Low
SP-00076,Damper,Northeast,southwest_monsoon,2024-09-27,0.155,2615.6,0.47514467347266165,Medium
SP-00076,Damper,Northeast,summer_storm,2024-04-05,0.165,2615.6,0.48114467347266165,Medium
SP-00076,Damper,Northeast,heatwave,2024-04-05,0.045,2615.6,0.4091446734726617,Medium
SP-00076,Spacer,Northeast,southwest_monsoon,2024-09-27,0.095,15253.4,0.35287305488144116,Medium
SP-00076,Spacer,Northeast,summer_storm,2024-04-05,0.06,15253.4,0.33187305488144114,Medium
SP-00076,Spacer,Northeast,heatwave,2024-04-05,0.06,15253.4,0.33187305488144114,Medium
SP-00076,Insulator,Northeast,southwest_monsoon,2024-09-27,0.14,3336.1,0.46122619864357955,Medium
SP-00076,Insulator,Northeast,summer_storm,2024-04-05,0.13,3336.1,0.45522619864357955,Medium
SP-00076,Insulator,Northeast,heatwave,2024-04-05,0.07,3336.1,0.4192261986435795,Medium
SP-00076,Fittings,Northeast,southwest_monsoon,2024-09-27,0.085,30416.4,0.24336322305163888,Low
SP-00076,Fittings,Northeast,summer_storm,2024-04-05,0.08,30416.4,0.24036322305163887,Low
SP-00076,Fittings,Northeast,heatwave,2024-04-05,0.04,30416.4,0.21636322305163888,Low
SP-00076,Arrester,Northeast,southwest_monsoon,2024-09-27,0.135,2810.4,0.46181487625308476,Medium
SP-00076,Arrester,Northeast,summer_storm,2024-04-05,0.14,2810.4,0.46481487625308476,Medium
SP-00076,Arrester,Northeast,heatwave,2024-04-05,0.045,2810.4,0.40781487625308477,Medium
SP-00079,Conductor,Northeast,southwest_monsoon,2024-09-14,0.06,45094.7,0.1281621833795827,Low
SP-00079,Conductor,Northeast,tropical_cyclone,2024-09-14,0.19,45094.7,0.2061621833795827,Low
SP-00079,Damper,Northeast,southwest_monsoon,2024-09-14,0.145,5750.1,0.4477470893619636,Medium
SP-00079,Damper,Northeast,tropical_cyclone,2024-09-14,0.335,5750.1,0.5617470893619636,High
SP-00079,Spacer,Northeast,southwest_monsoon,2024-09-14,0.1,13777.6,0.36594756584987903,Medium
SP-00079,Spacer,Northeast,tropical_cyclone,2024-09-14,0.205,13777.6,0.42894756584987903,Medium
SP-00079,Insulator,Northeast,southwest_monsoon,2024-09-14,0.085,22977.6,0.29414400106493005,Low
SP-00079,Insulator,Northeast,tropical_cyclone,2024-09-14,0.17,22977.6,0.34514400106493004,Medium
SP-00079,Fittings,Northeast,southwest_monsoon,2024-09-14,0.07,33496.4,0.21333768179754728,Low
SP-00079,Fittings,Northeast,tropical_cyclone,2024-09-14,0.125,33496.4,0.24633768179754728,Low
SP-00079,Arrester,Northeast,southwest_monsoon,2024-09-14,0.31,1319.3,0.5769938322803496,High
SP-00079,Arrester,Northeast,tropical_cyclone,2024-09-14,0.335,1319.3,0.5919938322803497,High
SP-00080,Conductor,Northeast,summer_storm,2024-05-21,0.08,24464.4,0.28099439887772765,Low
SP-00080,Conductor,Northeast,tropical_cyclone,2024-09-03,0.215,24464.4,0.36199439887772766,Medium
SP-00080,Damper,Northeast,summer_storm,2024-05-21,0.08,23155.6,0.28992888861582994,Low
SP-00080,Damper,Northeast,tropical_cyclone,2024-09-03,0.23,23155.6,0.37992888861582996,Medium
SP-00080,Spacer,Northeast,summer_storm,2024-05-21,0.125,13484.6,0.38294772285879103,Medium
SP-00080,Spacer,Northeast,tropical_cyclone,2024-09-03,0.39,13484.6,0.541947722858791,High
SP-00080,Insulator,Northeast,summer_storm,2024-05-21,0.125,11985.7,0.3931799253866345,Medium
SP-00080,Insulator,Northeast,tropical_cyclone,2024-09-03,0.315,11985.7,0.5071799253866345,High
SP-00080,Fittings,Northeast,summer_storm,2024-05-21,0.065,27212.9,0.25323183389822407,Low
SP-00080,Fittings,Northeast,tropical_cyclone,2024-09-03,0.23,27212.9,0.3522318338982241,Medium
SP-00080,Arrester,Northeast,summer_storm,2024-05-21,0.21,1348.2,0.5167965471692317,High
SP-00080,Arrester,Northeast,tropical_cyclone,2024-09-03,0.52,1348.2,0.7027965471692317,Critical
SP-00087,Conductor,Northeast,summer_storm,2024-05-02,0.255,19073.5,0.42279523989937773,Medium
SP-00087,Damper,Northeast,summer_storm,2024-05-02,0.155,10494.3,0.4213609293562294,Medium
SP-00087,Spacer,Northeast,summer_storm,2024-05-02,0.155,4250.3,0.46398543571679696,Medium
SP-00087,Insulator,Northeast,summer_storm,2024-05-02,0.2,576.2,0.5160665854316209,High
SP-00087,Fittings,Northeast,summer_storm,2024-05-02,0.14,23952.7,0.3204875058451688,Medium
SP-00087,Arrester,Northeast,summer_storm,2024-05-02,0.155,1045.7,0.4858615556852586,Medium
SP-00088,Conductor,Northeast,heatwave,2024-04-15,0.08,44764.0,0.14241969847462432,Low
SP-00088,Conductor,Northeast,summer_storm,2024-05-28,0.075,44764.0,0.13941969847462432,Low
SP-00088,Damper,Northeast,heatwave,2024-04-15,0.08,8516.2,0.38986437843243665,Medium
SP-00088,Damper,Northeast,summer_storm,2024-05-28,0.06,8516.2,0.37786437843243664,Medium
SP-00088,Spacer,Northeast,heatwave,2024-04-15,0.075,10717.9,0.37183452967297775,Medium
SP-00088,Spacer,Northeast,summer_storm,2024-05-28,0.08,10717.9,0.37483452967297776,Medium
SP-00088,Insulator,Northeast,heatwave,2024-04-15,0.045,7406.6,0.3764390344634562,Medium
SP-00088,Insulator,Northeast,summer_storm,2024-05-28,0.095,7406.6,0.4064390344634562,Medium
SP-00088,Fittings,Northeast,heatwave,2024-04-15,0.075,24573.6,0.277248947869628,Low
SP-00088,Fittings,Northeast,summer_storm,2024-05-28,0.095,24573.6,0.289248947869628,Low
SP-00088,Arrester,Northeast,heatwave,2024-04-15,0.12,1768.5,0.45992737996498023,Medium
SP-00088,Arrester,Northeast,summer_storm,2024-05-28,0.12,1768.5,0.45992737996498023,Medium
SP-00089,Conductor,Northeast,southwest_monsoon,2024-06-01,0.295,6162.0,0.5349352645429505,High
SP-00089,Damper,Northeast,southwest_monsoon,2024-06-01,0.14,7955.7,0.4296906173522154,Medium
SP-00089,Spacer,Northeast,southwest_monsoon,2024-06-01,0.085,21344.5,0.3052923164617018,Medium
SP-00089,Insulator,Northeast,southwest_monsoon,2024-06-01,0.2,1878.7,0.5071751024824475,High
SP-00089,Fittings,Northeast,southwest_monsoon,2024-06-01,0.3,5152.9,0.5448238598934387,High
SP-00089,Arrester,Northeast,southwest_monsoon,2024-06-01,0.135,127.7,0.4801282592148872,Medium
SP-00091,Conductor,Northeast,heatwave,2024-04-08,0.095,23047.4,0.29966751314949636,Low
SP-00091,Damper,Northeast,heatwave,2024-04-08,0.105,1543.5,0.4524633367124382,Medium
SP-00091,Spacer,Northeast,heatwave,2024-04-08,0.045,1585.7,0.4161752594913594,Medium
SP-00091,Insulator,Northeast,heatwave,2024-04-08,0.075,1077.4,0.4376451564457278,Medium
SP-00091,Fittings,Northeast,heatwave,2024-04-08,0.115,18721.8,0.34119611095751545,Medium
SP-00091,Arrester,Northeast,heatwave,2024-04-08,0.06,0.0,0.436,Medium
SP-00092,Conductor,Northeast,heatwave,2024-04-06,0.08,21797.7,0.29919855824859976,Low
SP-00092,Conductor,Northeast,tropical_cyclone,2024-08-17,0.27,21797.7,0.41319855824859975,Medium
SP-00092,Damper,Northeast,heatwave,2024-04-06,0.075,13475.9,0.3530071131863593,Medium
SP-00092,Damper,Northeast,tropical_cyclone,2024-08-17,0.19,13475.9,0.4220071131863593,Medium
SP-00092,Spacer,Northeast,heatwave,2024-04-06,0.055,6282.8,0.39011062643142635,Medium
SP-00092,Spacer,Northeast,tropical_cyclone,2024-08-17,0.265,6282.8,0.5161106264314264,High
SP-00092,Insulator,Northeast,heatwave,2024-04-06,0.105,15586.1,0.35660188683753336,Medium
SP-00092,Insulator,Northeast,tropical_cyclone,2024-08-17,0.175,15586.1,0.39860188683753334,Medium
SP-00092,Fittings,Northeast,heatwave,2024-04-06,0.09,32308.9,0.23344412018690885,Low
SP-00092,Fittings,Northeast,tropical_cyclone,2024-08-17,0.255,32308.9,0.33244412018690883,Medium
SP-00092,Arrester,Northeast,heatwave,2024-04-06,0.06,1846.0,0.4233983281964113,Medium
SP-00092,Arrester,Northeast,tropical_cyclone,2024-08-17,0.405,1846.0,0.6303983281964114,High
SP-00094,Conductor,Northeast,southwest_monsoon,2024-07-09,0.09,25084.6,0.2827606194342901,Low
SP-00094,Damper,Northeast,southwest_monsoon,2024-07-09,0.3,5732.4,0.5408679179594302,High
SP-00094,Spacer,Northeast,southwest_monsoon,2024-07-09,0.205,3510.3,0.4990370267973254,Medium
SP-00094,Insulator,Northeast,southwest_monsoon,2024-07-09,0.325,2217.0,0.579865706181714,High
SP-00094,Fittings,Northeast,southwest_monsoon,2024-07-09,0.385,8040.4,0.5761124149677279,High
SP-00094,Arrester,Northeast,southwest_monsoon,2024-07-09,0.195,206.9,0.515587602439782,High
SP-00095,Conductor,Northeast,summer_storm,2024-04-21,0.135,23572.6,0.3200822487772078,Medium
SP-00095,Conductor,Northeast,southwest_monsoon,2024-08-10,0.12,23572.6,0.3110822487772078,Medium
SP-00095,Damper,Northeast,summer_storm,2024-04-21,0.19,2446.8,0.49729698235697684,Medium
SP-00095,Damper,Northeast,southwest_monsoon,2024-08-10,0.245,2446.8,0.5302969823569769,High
SP-00095,Spacer,Northeast,summer_storm,2024-04-21,0.14,11908.7,0.4027055639179868,Medium
SP-00095,Spacer,Northeast,southwest_monsoon,2024-08-10,0.095,11908.7,0.37570556391798676,Medium
SP-00095,Insulator,Northeast,summer_storm,2024-04-21,0.14,358.5,0.48155270891571694,Medium
SP-00095,Insulator,Northeast,southwest_monsoon,2024-08-10,0.145,358.5,0.4845527089157169,Medium
SP-00095,Fittings,Northeast,summer_storm,2024-04-21,0.14,14054.7,0.3880559497844541,Medium
SP-00095,Fittings,Northeast,southwest_monsoon,2024-08-10,0.15,14054.7,0.39405594978445413,Medium
SP-00095,Arrester,Northeast,summer_storm,2024-04-21,0.175,322.8,0.5027964140529803,High
SP-00095,Arrester,Northeast,southwest_monsoon,2024-08-10,0.215,322.8,0.5267964140529803,High
SP-00097,Conductor,Northeast,tropical_cyclone,2024-10-02,0.315,10879.6,0.5147306887571379,High
SP-00097,Damper,Northeast,tropical_cyclone,2024-10-02,0.605,3466.8,0.7393339784351673,Critical
SP-00097,Spacer,Northeast,tropical_cyclone,2024-10-02,0.52,3513.0,0.688018595316356,High
SP-00097,Insulator,Northeast,tropical_cyclone,2024-10-02,0.35,1818.4,0.5975867388907662,High
SP-00097,Fittings,Northeast,tropical_cyclone,2024-10-02,0.325,18551.3,0.4683600248483669,Medium
SP-00097,Arrester,Northeast,tropical_cyclone,2024-10-02,0.375,0.0,0.625,High
SP-00098,Conductor,Northeast,tropical_cyclone,2024-09-29,0.25,13036.0,0.46101007928950055,Medium
SP-00098,Damper,Northeast,tropical_cyclone,2024-09-29,0.485,2269.5,0.6755073162739738,High
SP-00098,Spacer,Northeast,tropical_cyclone,2024-09-29,0.33,2492.3,0.5809863777702686,High
SP-00098,Insulator,Northeast,tropical_cyclone,2024-09-29,0.4,2291.3,0.6243584991313311,High
SP-00098,Fittings,Northeast,tropical_cyclone,2024-09-29,0.355,4951.9,0.5791959812545012,High
SP-00098,Arrester,Northeast,tropical_cyclone,2024-09-29,0.425,1050.7,0.6478274233130928,High
SP-00099,Conductor,Northeast,southwest_monsoon,2024-09-03,0.11,18628.4,0.33883370366957133,Medium
SP-00099,Damper,Northeast,southwest_monsoon,2024-09-03,0.255,1605.9,0.5420373647078098,High
SP-00099,Spacer,Northeast,southwest_monsoon,2024-09-03,0.14,1467.6,0.47398146612191405,Medium
SP-00099,Insulator,Northeast,southwest_monsoon,2024-09-03,0.165,5143.6,0.46388734610566706,Medium
SP-00099,Fittings,Northeast,southwest_monsoon,2024-09-03,0.14,4918.0,0.4504273987377849,Medium
SP-00099,Arrester,Northeast,southwest_monsoon,2024-09-03,0.195,0.0,0.517,High
SP-00101,Conductor,Northeast,tropical_cyclone,2024-10-01,0.245,10919.1,0.4724610430170286,Medium
SP-00101,Damper,Northeast,tropical_cyclone,2024-10-01,0.47,1471.3,0.6719562081665114,High
SP-00101,Spacer,Northeast,tropical_cyclone,2024-10-01,0.33,1832.0,0.5854938988384755,High
SP-00101,Insulator,Northeast,tropical_cyclone,2024-10-01,0.405,1281.8,0.6342498250715927,High
SP-00101,Fittings,Northeast,tropical_cyclone,2024-10-01,0.315,14907.5,0.4872343323878666,Medium
SP-00101,Arrester,Northeast,tropical_cyclone,2024-10-01,0.395,0.0,0.637,High
SP-00102,Conductor,Northeast,heatwave,2025-03-24,0.065,9204.5,0.37616571608010185,Medium
SP-00102,Damper,Northeast,heatwave,2025-03-24,0.06,2123.7,0.4215026162463265,Medium
SP-00102,Spacer,Northeast,heatwave,2025-03-24,0.035,10033.4,0.35250725142246664,Medium
SP-00102,Insulator,Northeast,heatwave,2025-03-24,0.09,1143.3,0.4461952917805835,Medium
SP-00102,Fittings,Northeast,heatwave,2025-03-24,0.025,31422.0,0.20049852036166665,Low
SP-00102,Arrester,Northeast,heatwave,2025-03-24,0.065,1052.8,0.43181308771678323,Medium
SP-00104,Conductor,Northeast,southwest_monsoon,2024-09-17,0.105,18756.4,0.33495991494212857,Medium
SP-00104,Conductor,Northeast,summer_storm,2024-05-14,0.13,18756.4,0.3499599149421286,Medium
SP-00104,Damper,Northeast,southwest_monsoon,2024-09-17,0.155,6507.1,0.44857944821607154,Medium
SP-00104,Damper,Northeast,summer_storm,2024-05-14,0.155,6507.1,0.44857944821607154,Medium
SP-00104,Spacer,Northeast,southwest_monsoon,2024-09-17,0.2,6654.6,0.47457254323718245,Medium
SP-00104,Spacer,Northeast,summer_storm,2024-05-14,0.145,6654.6,0.4415725432371824,Medium
SP-00104,Insulator,Northeast,southwest_monsoon,2024-09-17,0.155,2018.9,0.47921803076692027,Medium
SP-00104,Insulator,Northeast,summer_storm,2024-05-14,0.2,2018.9,0.5062180307669203,High
SP-00104,Fittings,Northeast,southwest_monsoon,2024-09-17,0.085,29352.7,0.25062454390617694,Low
SP-00104,Fittings,Northeast,summer_storm,2024-05-14,0.08,29352.7,0.24762454390617694,Low
SP-00104,Arrester,Northeast,southwest_monsoon,2024-09-17,0.165,777.5,0.49369241612822856,Medium
SP-00104,Arrester,Northeast,summer_storm,2024-05-14,0.15,777.5,0.48469241612822855,Medium
SP-00105,Conductor,Northeast,summer_storm,2024-05-20,0.09,28275.6,0.2609773395181192,Low
SP-00105,Conductor,Northeast,southwest_monsoon,2024-07-23,0.12,28275.6,0.2789773395181192,Low
SP-00105,Damper,Northeast,summer_storm,2024-05-20,0.1,21924.2,0.31033500923280666,Medium
SP-00105,Damper,Northeast,southwest_monsoon,2024-07-23,0.165,21924.2,0.3493350092328067,Medium
SP-00105,Spacer,Northeast,summer_storm,2024-05-20,0.11,17993.3,0.34316919758206277,Medium
SP-00105,Spacer,Northeast,southwest_monsoon,2024-07-23,0.17,17993.3,0.3791691975820628,Medium
SP-00105,Insulator,Northeast,summer_storm,2024-05-20,0.1,22108.8,0.30907484205244784,Medium
SP-00105,Insulator,Northeast,southwest_monsoon,2024-07-23,0.14,22108.8,0.33307484205244786,Medium
SP-00105,Fittings,Northeast,summer_storm,2024-05-20,0.085,16501.2,0.33835498008376086,Medium
SP-00105,Fittings,Northeast,southwest_monsoon,2024-07-23,0.165,16501.2,0.3863549800837609,Medium
SP-00105,Arrester,Northeast,summer_storm,2024-05-20,0.13,7142.7,0.4292405410663636,Medium
SP-00105,Arrester,Northeast,southwest_monsoon,2024-07-23,0.13,7142.7,0.4292405410663636,Medium
SP-00106,Conductor,Northeast,tropical_cyclone,2024-11-23,0.29,19549.3,0.44054720336408665,Medium
SP-00106,Conductor,Northeast,southwest_monsoon,2024-09-13,0.15,19549.3,0.35654720336408663,Medium
SP-00106,Damper,Northeast,tropical_cyclone,2024-11-23,0.36,1873.2,0.6032126480918297,High
SP-00106,Damper,Northeast,southwest_monsoon,2024-09-13,0.135,1873.2,0.4682126480918298,Medium
SP-00106,Spacer,Northeast,tropical_cyclone,2024-11-23,0.38,2556.1,0.610550848701434,High
SP-00106,Spacer,Northeast,southwest_monsoon,2024-09-13,0.235,2556.1,0.523550848701434,High
SP-00106,Insulator,Northeast,tropical_cyclone,2024-11-23,0.225,12758.7,0.44790306064981217,Medium
SP-00106,Insulator,Northeast,southwest_monsoon,2024-09-13,0.165,12758.7,0.4119030606498122,Medium
SP-00106,Fittings,Northeast,tropical_cyclone,2024-11-23,0.185,37588.4,0.2544037484171113,Low
SP-00106,Fittings,Northeast,southwest_monsoon,2024-09-13,0.095,37588.4,0.20040374841711125,Low
SP-00106,Arrester,Northeast,tropical_cyclone,2024-11-23,0.435,1651.3,0.649727442768545,High
SP-00106,Arrester,Northeast,southwest_monsoon,2024-09-13,0.22,1651.3,0.520727442768545,High
SP-00107,Conductor,Northeast,southwest_monsoon,2024-06-18,0.075,23242.7,0.2863343026927028,Low
SP-00107,Conductor,Northeast,heatwave,2024-04-07,0.03,23242.7,0.25933430269270286,Low
SP-00107,Conductor,Northeast,summer_storm,2024-04-13,0.09,23242.7,0.29533430269270283,Low
SP-00107,Damper,Northeast,southwest_monsoon,2024-06-18,0.105,9036.5,0.4013125637848705,Medium
SP-00107,Damper,Northeast,heatwave,2024-04-07,0.07,9036.5,0.3803125637848705,Medium
SP-00107,Damper,Northeast,summer_storm,2024-04-13,0.085,9036.5,0.3893125637848705,Medium
SP-00107,Spacer,Northeast,southwest_monsoon,2024-06-18,0.105,8709.5,0.40354482092450944,Medium
SP-00107,Spacer,Northeast,heatwave,2024-04-07,0.055,8709.5,0.37354482092450947,Medium
SP-00107,Spacer,Northeast,summer_storm,2024-04-13,0.115,8709.5,0.40954482092450945,Medium
SP-00107,Insulator,Northeast,southwest_monsoon,2024-06-18,0.105,637.6,0.45864743990142576,Medium
SP-00107,Insulator,Northeast,heatwave,2024-04-07,0.07,637.6,0.43764743990142574,Medium
SP-00107,Insulator,Northeast,summer_storm,2024-04-13,0.155,637.6,0.4886474399014258,Medium
SP-00107,Fittings,Northeast,southwest_monsoon,2024-06-18,0.085,23492.4,0.29062973202674613,Low
SP-00107,Fittings,Northeast,heatwave,2024-04-07,0.03,23492.4,0.2576297320267461,Low
SP-00107,Fittings,Northeast,summer_storm,2024-04-13,0.065,23492.4,0.2786297320267461,Low
SP-00107,Arrester,Northeast,southwest_monsoon,2024-06-18,0.125,476.1,0.47174991552237894,Medium
