span_id,event_id,component,region,event_type,forecast_date,age_at_forecast_days,forecast_wind_max,forecast_wind_avg,forecast_rain_total,forecast_pressure_min,forecast_humidity_max,forecast_temp_max,forecast_confidence_avg,RUL_days,failure_prob,risk_score,risk_level
SP-01127,FCAST-004505,Spacer,Central,tropical_cyclone,2024-09-09,1775,23.62,11.9975,219.087,989.4,100.0,32.0,75.09861111111111,2648.3,0.42,0.6339214477586979,High
SP-00700,FCAST-002798,Insulator,North,tropical_cyclone,2024-11-02,2153,30.38,15.524861111111113,256.034,983.3,100.0,28.6,75.00416666666666,1780.4,0.41,0.6338461449192258,High
SP-01226,FCAST-004902,Spacer,Central,tropical_cyclone,2024-08-31,1796,23.62,11.928055555555556,217.352,989.2,100.0,32.0,75.19166666666666,3111.5,0.425,0.6337594248012643,High
SP-00582,FCAST-002325,Insulator,North,tropical_cyclone,2024-11-14,1155,30.38,15.276666666666667,256.023,984.2,100.0,28.6,75.47361111111111,946.3,0.4,0.6335401072439133,High
SP-00941,FCAST-003764,Spacer,Central,tropical_cyclone,2024-11-25,2290,23.62,12.095416666666669,220.26,988.4,99.9,32.0,75.27916666666667,2289.8,0.415,0.6333687388429808,High
SP-00878,FCAST-003512,Insulator,Central,tropical_cyclone,2024-10-07,1694,23.62,12.166805555555555,220.098,988.9,100.0,32.0,75.02222222222223,2311.7,0.415,0.6332192390528949,High
SP-00552,FCAST-002205,Damper,North,tropical_cyclone,2024-08-02,1200,30.38,15.466944444444444,258.235,984.2,100.0,28.6,75.09305555555555,2368.4,0.415,0.6328321779525355,High
SP-01651,FCAST-006602,Conductor,South,tropical_cyclone,2024-10-03,1450,37.12,19.14625,391.947,987.9,100.0,29.5,75.16666666666667,3810.0,0.43,0.6319911324097114,High
SP-00140,FCAST-000559,Insulator,Northeast,tropical_cyclone,2024-08-10,1435,26.33,13.24763888888889,314.712,987.5,100.0,30.7,74.85416666666667,1201.5,0.4,0.6317979909685743,High
SP-00347,FCAST-001385,Spacer,Northeast,tropical_cyclone,2024-09-13,2121,26.33,13.264444444444443,312.27,987.4,100.0,30.7,74.88472222222222,1662.8,0.405,0.6316489383125639,High
SP-00359,FCAST-001435,Arrester,Northeast,tropical_cyclone,2024-11-24,2264,26.33,13.564583333333331,313.309,987.2,100.0,30.7,74.72361111111111,0.0,0.385,0.631,High
SP-00610,FCAST-002438,Insulator,North,tropical_cyclone,2024-11-25,1891,30.38,15.38888888888889,255.101,984.1,100.0,28.6,74.92083333333333,465.8,0.39,0.6308202282090403,High
SP-01651,FCAST-006602,Arrester,South,tropical_cyclone,2024-10-03,1450,37.12,19.14625,391.947,987.9,100.0,29.5,75.16666666666667,1402.6,0.4,0.6304251869600686,High
SP-00092,FCAST-000366,Arrester,Northeast,tropical_cyclone,2024-08-17,1447,26.33,13.540555555555557,316.099,986.3,100.0,30.7,75.09305555555555,1846.0,0.405,0.6303983281964114,High
SP-01110,FCAST-004437,Damper,Central,tropical_cyclone,2024-08-12,2060,23.62,11.844444444444443,221.04,989.0,100.0,32.0,75.0625,1430.7,0.4,0.6302333630284971,High
SP-00879,FCAST-003513,Insulator,Central,tropical_cyclone,2024-10-22,1520,23.62,12.221944444444444,219.528,989.5,100.0,32.0,75.23750000000001,1487.9,0.4,0.6298428886909211,High
SP-01482,FCAST-005926,Fittings,South,tropical_cyclone,2024-09-15,1911,37.12,19.060694444444444,384.209,988.5,100.0,29.5,75.37777777777778,4132.9,0.43,0.6297868638152484,High
SP-01515,FCAST-006059,Arrester,South,tropical_cyclone,2024-11-08,1449,37.12,18.911944444444444,388.501,988.4,100.0,29.5,75.41944444444444,2399.4,0.41,0.629620557245108,High
SP-01035,FCAST-004138,Arrester,Central,tropical_cyclone,2024-11-30,1220,23.62,12.151944444444444,221.582,988.7,100.0,32.0,74.95972222222223,1583.1,0.4,0.6291930083248856,High
SP-00483,FCAST-001929,Spacer,North,tropical_cyclone,2024-11-30,1537,30.38,15.398055555555556,253.761,983.6,100.0,28.6,74.56666666666666,3452.6,0.42,0.628430914372118,High
SP-00140,FCAST-000559,Spacer,Northeast,tropical_cyclone,2024-08-10,1435,26.33,13.24763888888889,314.712,987.5,100.0,30.7,74.85416666666667,3042.5,0.415,0.6282304515371514,High
SP-00072,FCAST-000287,Arrester,Northeast,tropical_cyclone,2024-09-17,1098,26.33,13.485,314.716,987.5,100.0,30.7,75.25277777777778,858.5,0.39,0.6281394716991436,High
SP-00875,FCAST-003497,Arrester,Central,tropical_cyclone,2024-09-14,1804,23.62,11.813055555555556,219.014,989.1,100.0,32.0,74.58333333333333,905.5,0.39,0.6278186274007858,High
SP-00234,FCAST-000935,Insulator,Northeast,tropical_cyclone,2024-09-17,2302,26.33,13.398472222222225,323.858,987.4,100.0,30.7,75.04722222222222,912.8,0.39,0.6277687941374237,High
SP-00752,FCAST-003005,Arrester,North,tropical_cyclone,2024-11-02,2203,30.38,15.461527777777778,255.927,984.4,99.6,28.6,74.93333333333334,56.3,0.38,0.6276156694894138,High
SP-00043,FCAST-000171,Spacer,Northeast,tropical_cyclone,2024-09-20,1703,26.33,13.300138888888888,317.757,986.5,100.0,30.7,75.07083333333334,2271.6,0.405,0.6274929806776641,High
SP-00240,FCAST-000957,Arrester,Northeast,tropical_cyclone,2024-11-04,1622,26.33,13.51972222222222,314.791,987.3,100.0,30.7,74.89722222222223,523.9,0.385,0.6274236100444744,High
SP-01086,FCAST-004343,Insulator,Central,tropical_cyclone,2024-08-28,2000,23.62,11.994861111111112,220.521,989.4,100.0,32.0,75.13888888888889,549.0,0.385,0.6272522655362025,High
SP-01103,FCAST-004409,Arrester,Central,tropical_cyclone,2024-11-03,1540,23.62,11.775833333333331,219.805,989.2,100.0,32.0,75.15694444444445,2314.4,0.405,0.6272008075719254,High
SP-00921,FCAST-003682,Fittings,Central,tropical_cyclone,2024-09-17,1049,23.62,11.9575,218.7,988.8,100.0,32.0,74.80277777777778,3710.8,0.42,0.6266683186734795,High
SP-00830,FCAST-003320,Damper,North,tropical_cyclone,2024-08-02,2010,30.38,15.48611111111111,253.185,984.6,100.0,28.6,75.26805555555556,1605.9,0.395,0.6260373647078098,High
SP-01396,FCAST-005583,Insulator,South,tropical_cyclone,2024-09-18,1804,37.12,19.139027777777777,391.664,987.7,100.0,29.5,75.18055555555556,728.1,0.385,0.626029643965226,High
SP-00072,FCAST-000287,Fittings,Northeast,tropical_cyclone,2024-09-17,1098,26.33,13.485,314.716,987.5,100.0,30.7,75.25277777777778,5143.6,0.435,0.6258873461056671,High
SP-00752,FCAST-003005,Insulator,North,tropical_cyclone,2024-11-02,2203,30.38,15.461527777777778,255.927,984.4,99.6,28.6,74.93333333333334,1225.5,0.39,0.6256341555821788,High
SP-00704,FCAST-002814,Arrester,North,tropical_cyclone,2024-09-15,1005,30.38,15.291666666666666,249.586,984.2,100.0,28.6,75.29166666666667,1679.9,0.395,0.625532205599757,High
SP-01030,FCAST-004120,Insulator,Central,tropical_cyclone,2024-11-08,2201,23.62,11.960555555555556,221.733,989.3,100.0,32.0,75.03055555555555,371.3,0.38,0.6254653300429727,High
SP-00196,FCAST-000783,Damper,Northeast,tropical_cyclone,2024-11-17,2030,26.33,13.287638888888887,317.005,987.7,100.0,30.7,74.79027777777777,1707.5,0.395,0.6253437949054022,High
SP-00268,FCAST-001071,Arrester,Northeast,tropical_cyclone,2024-09-16,2383,26.33,13.397222222222222,315.559,987.4,100.0,30.7,75.0875,0.0,0.375,0.625,High
SP-00097,FCAST-000388,Arrester,Northeast,tropical_cyclone,2024-10-02,1946,26.33,13.379166666666666,317.866,987.3,100.0,30.7,74.30416666666666,0.0,0.375,0.625,High
SP-00711,FCAST-002843,Arrester,North,tropical_cyclone,2024-09-17,2007,30.38,15.431111111111113,258.014,984.4,100.0,28.6,74.98194444444444,1777.8,0.395,0.624863893752752,High
SP-00150,FCAST-000597,Insulator,Northeast,tropical_cyclone,2024-10-01,1952,26.33,13.537916666666668,317.971,987.5,100.0,30.7,75.53611111111111,3978.7,0.42,0.6248395061728396,High
SP-00098,FCAST-000391,Insulator,Northeast,tropical_cyclone,2024-09-29,1995,26.33,13.43152777777778,315.025,987.2,100.0,30.7,75.29166666666667,2291.3,0.4,0.6243584991313311,High
SP-01635,FCAST-006537,Arrester,South,tropical_cyclone,2024-10-19,1029,37.12,18.847083333333337,389.438,987.9,100.0,29.5,74.55694444444445,1885.2,0.395,0.624130730398632,High
SP-00128,FCAST-000509,Damper,Northeast,tropical_cyclone,2024-09-02,2189,26.33,13.434861111111111,320.122,986.5,100.0,30.7,74.82916666666667,1449.9,0.39,0.6241022947193807,High
SP-01251,FCAST-005001,Arrester,Central,tropical_cyclone,2024-09-04,1648,23.62,11.87638888888889,219.306,988.9,100.0,32.0,74.5375,1493.0,0.39,0.6238080736713121,High
SP-00319,FCAST-001276,Spacer,Northeast,tropical_cyclone,2024-11-15,1864,26.33,13.35736111111111,313.641,987.3,100.0,30.7,75.14305555555556,1940.8,0.395,0.623751178420149,High
SP-00117,FCAST-000467,Damper,Northeast,tropical_cyclone,2024-08-21,1823,26.33,13.415416666666664,320.293,987.1,99.6,30.7,75.27638888888889,1962.7,0.395,0.6236016786300631,High
SP-01020,FCAST-004079,Arrester,Central,tropical_cyclone,2024-09-24,1424,23.62,12.330972222222222,221.824,989.4,100.0,32.0,75.1861111111111,1596.6,0.39,0.6231008509200381,High
SP-01463,FCAST-005849,Insulator,South,southwest_monsoon,2024-08-19,1851,16.5,8.921666666666667,289.691,1003.1,99.6,30.5,75.11944444444445,2934.6,0.405,0.6229670281284879,High
SP-00581,FCAST-002324,Insulator,North,tropical_cyclone,2024-08-25,1875,30.38,15.537916666666668,261.536,984.4,100.0,28.6,75.16388888888889,2104.4,0.395,0.6226343672028862,High
SP-00116,FCAST-000461,Arrester,Northeast,tropical_cyclone,2024-09-17,2022,26.33,13.474861111111112,327.447,987.3,100.0,30.7,75.07222222222222,1676.8,0.39,0.6225533676704997,High
SP-00552,FCAST-002205,Insulator,North,tropical_cyclone,2024-08-02,1200,30.38,15.466944444444444,258.235,984.2,100.0,28.6,75.09305555555555,810.1,0.38,0.622469873061708,High
SP-01202,FCAST-004805,Insulator,Central,tropical_cyclone,2024-10-22,1048,23.62,12.16125,225.406,988.8,100.0,32.0,74.99583333333334,2611.7,0.4,0.6221712967229509,High
SP-00260,FCAST-001040,Arrester,Northeast,tropical_cyclone,2024-11-20,1835,26.33,13.472916666666666,317.084,987.8,100.0,30.7,75.05416666666666,0.0,0.37,0.622,High
SP-00196,FCAST-000783,Arrester,Northeast,tropical_cyclone,2024-11-17,2030,26.33,13.287638888888887,317.005,987.7,100.0,30.7,74.79027777777777,0.0,0.37,0.622,High
SP-00363,FCAST-001450,Arrester,Northeast,tropical_cyclone,2024-10-06,1746,26.33,13.720972222222224,323.176,987.4,100.0,30.7,74.68333333333334,26.0,0.37,0.6218225116647382,High
SP-00166,FCAST-000661,Insulator,Northeast,tropical_cyclone,2024-09-19,1676,26.33,13.518194444444443,318.419,987.7,100.0,30.7,74.83333333333333,2681.7,0.4,0.6216934435126307,High
SP-00250,FCAST-000998,Damper,Northeast,tropical_cyclone,2024-09-19,1076,26.33,13.53111111111111,321.463,987.1,100.0,30.7,74.98055555555555,3197.7,0.405,0.621170982705127,High
SP-00075,FCAST-000299,Arrester,Northeast,tropical_cyclone,2024-10-29,1226,26.33,13.217222222222222,318.273,986.8,100.0,30.7,74.84166666666667,1002.9,0.38,0.6211537287909972,High
SP-00245,FCAST-000978,Insulator,Northeast,tropical_cyclone,2024-08-22,1318,26.33,13.465694444444445,317.217,987.1,99.6,30.7,74.875,1007.9,0.38,0.6211195964188315,High
SP-00791,FCAST-003164,Damper,North,tropical_cyclone,2024-09-09,2026,30.38,15.54027777777778,257.835,984.0,100.0,28.6,74.69861111111112,2366.0,0.395,0.6208485614911751,High
SP-01226,FCAST-004902,Damper,Central,tropical_cyclone,2024-08-31,1796,23.62,11.928055555555556,217.352,989.2,100.0,32.0,75.19166666666666,1654.6,0.385,0.6197049154029156,High
SP-01635,FCAST-006537,Spacer,South,tropical_cyclone,2024-10-19,1029,37.12,18.847083333333337,389.438,987.9,100.0,29.5,74.55694444444445,2978.6,0.4,0.6196666632534295,High
SP-01364,FCAST-005453,Damper,South,tropical_cyclone,2024-10-22,1511,37.12,18.874305555555555,387.516,987.9,100.0,29.5,75.29722222222222,3012.0,0.4,0.6194386590073624,High
SP-01056,FCAST-004224,Insulator,Central,tropical_cyclone,2024-11-13,1085,23.62,11.989027777777778,214.485,989.2,100.0,32.0,74.84027777777777,1738.9,0.385,0.6191294436082013,High
SP-00346,FCAST-001383,Arrester,Northeast,tropical_cyclone,2024-10-23,1898,26.33,13.48125,321.179,987.3,100.0,30.7,75.26805555555556,0.0,0.365,0.619,High
SP-00140,FCAST-000559,Damper,Northeast,tropical_cyclone,2024-08-10,1435,26.33,13.24763888888889,314.712,987.5,100.0,30.7,74.85416666666667,3081.2,0.4,0.6189662669765886,High
SP-00605,FCAST-002418,Arrester,North,tropical_cyclone,2024-10-09,1366,30.38,15.677777777777775,259.887,984.6,100.0,28.6,75.03333333333333,1330.6,0.38,0.6189166931192551,High
SP-00278,FCAST-001110,Insulator,Northeast,tropical_cyclone,2024-09-09,2275,26.33,13.43763888888889,317.363,987.3,100.0,30.7,74.90694444444445,900.0,0.375,0.618856173010168,High
SP-00070,FCAST-000278,Insulator,Northeast,tropical_cyclone,2024-10-09,2176,26.33,13.275694444444444,317.284,987.4,100.0,30.7,75.25833333333334,928.9,0.375,0.6186588878990501,High
SP-00854,FCAST-003416,Arrester,Central,tropical_cyclone,2024-11-07,1834,23.62,11.82986111111111,220.178,989.1,100.0,32.0,75.35555555555555,1424.9,0.38,0.6182729565802094,High
SP-00875,FCAST-003497,Spacer,Central,tropical_cyclone,2024-09-14,1804,23.62,11.813055555555556,219.014,989.1,100.0,32.0,74.58333333333333,2745.7,0.395,0.6182565491489094,High
SP-00359,FCAST-001435,Damper,Northeast,tropical_cyclone,2024-11-24,2264,26.33,13.564583333333331,313.309,987.2,100.0,30.7,74.72361111111111,1454.9,0.38,0.618068162347215,High
SP-00443,FCAST-001769,Insulator,North,tropical_cyclone,2024-08-16,2340,30.38,15.535694444444443,263.736,984.3,100.0,28.6,74.96111111111111,625.4,0.37,0.6177307228895101,High
SP-00592,FCAST-002365,Arrester,North,tropical_cyclone,2024-11-18,1549,30.38,15.544583333333334,258.316,984.4,100.0,28.6,75.29583333333333,1098.8,0.375,0.6174990698928585,High
SP-01002,FCAST-004006,Damper,Central,tropical_cyclone,2024-09-18,1042,23.62,11.95361111111111,213.945,989.2,100.0,32.0,75.34861111111111,2449.2,0.39,0.6172805988183373,High
SP-01025,FCAST-004097,Arrester,Central,tropical_cyclone,2024-09-28,1756,23.62,12.079166666666667,213.828,989.5,99.7,32.0,74.82916666666667,1172.8,0.375,0.6169939107848057,High
SP-00221,FCAST-000882,Insulator,Northeast,tropical_cyclone,2024-08-09,1068,26.33,13.379166666666666,315.03,987.5,100.0,30.7,75.13611111111112,1632.2,0.38,0.6168578284302181,High
SP-00577,FCAST-002306,Damper,North,tropical_cyclone,2024-11-07,1911,30.38,15.075555555555557,261.591,984.4,100.0,28.6,74.90972222222223,1635.8,0.38,0.6168332531222587,High
SP-00176,FCAST-000703,Damper,Northeast,tropical_cyclone,2024-09-08,2031,26.33,13.408472222222224,315.867,987.5,99.5,30.7,74.84722222222223,1656.8,0.38,0.6166898971591627,High
SP-00240,FCAST-000957,Spacer,Northeast,tropical_cyclone,2024-11-04,1622,26.33,13.51972222222222,314.791,987.3,100.0,30.7,74.89722222222223,3438.0,0.4,0.6165305808988419,High
SP-01072,FCAST-004285,Damper,Central,tropical_cyclone,2024-10-23,1987,23.62,12.141388888888889,216.92,988.8,100.0,32.0,74.79583333333333,1681.7,0.38,0.6165199179457773,High
SP-00791,FCAST-003164,Insulator,North,tropical_cyclone,2024-09-09,2026,30.38,15.54027777777778,257.835,984.0,100.0,28.6,74.69861111111112,847.3,0.37,0.6162159282127949,High
SP-01289,FCAST-005156,Insulator,South,tropical_cyclone,2024-10-06,1794,37.12,18.607083333333335,392.848,988.4,100.0,29.5,74.98194444444444,2166.9,0.385,0.6162077125508145,High
SP-00610,FCAST-002438,Arrester,North,tropical_cyclone,2024-11-25,1891,30.38,15.38888888888889,255.101,984.1,100.0,28.6,74.92083333333333,415.2,0.365,0.6161656478153575,High
SP-00128,FCAST-000509,Arrester,Northeast,tropical_cyclone,2024-09-02,2189,26.33,13.434861111111111,320.122,986.5,100.0,30.7,74.82916666666667,0.0,0.36,0.616,High
SP-00053,FCAST-000209,Damper,Northeast,tropical_cyclone,2024-09-11,2120,26.33,13.339166666666666,321.7,987.3,100.0,30.7,74.78888888888889,2243.0,0.385,0.6156882178464521,High
SP-00399,FCAST-001596,Arrester,Northeast,tropical_cyclone,2024-09-29,1697,26.33,13.147222222222222,321.406,987.3,100.0,30.7,74.96805555555555,54.4,0.36,0.6156286397908368,High
SP-01142,FCAST-004566,Damper,Central,tropical_cyclone,2024-10-19,1240,23.62,11.89875,213.84,989.2,100.0,32.0,74.725,3146.8,0.395,0.6155184502537742,High
SP-00158,FCAST-000631,Arrester,Northeast,tropical_cyclone,2024-11-28,1100,26.33,13.41763888888889,317.14,986.9,100.0,30.7,75.16388888888889,951.3,0.37,0.6155059748717476,High
SP-00905,FCAST-003619,Arrester,Central,tropical_cyclone,2024-11-24,1532,23.62,11.797916666666667,214.115,989.5,100.0,32.0,75.20138888888889,1882.8,0.38,0.6151471139372715,High
SP-00070,FCAST-000278,Damper,Northeast,tropical_cyclone,2024-10-09,2176,26.33,13.275694444444444,317.284,987.4,100.0,30.7,75.25833333333334,1467.5,0.375,0.6149821487693573,High
SP-00335,FCAST-001337,Insulator,Northeast,tropical_cyclone,2024-11-05,1057,26.33,13.535833333333334,318.861,987.2,100.0,30.7,74.5375,1954.3,0.38,0.6146590210153016,High
SP-01029,FCAST-004113,Arrester,Central,tropical_cyclone,2024-11-11,2079,23.62,11.69527777777778,220.62,989.3,100.0,32.0,75.02222222222223,1977.8,0.38,0.6144985988661227,High
SP-01540,FCAST-006157,Insulator,South,tropical_cyclone,2024-09-25,1028,37.12,19.273333333333333,387.605,988.0,100.0,29.5,74.94444444444444,1998.6,0.38,0.6143566081979132,High
SP-01083,FCAST-004329,Insulator,Central,tropical_cyclone,2024-11-08,1575,23.62,11.944444444444445,218.831,989.4,100.0,32.0,74.79305555555555,1146.5,0.37,0.6141734470623974,High
SP-01217,FCAST-004865,Arrester,Central,tropical_cyclone,2024-08-16,1374,23.62,12.086666666666666,222.302,989.9,100.0,32.0,75.17500000000001,1165.6,0.37,0.6140430614007243,High
SP-00260,FCAST-001040,Spacer,Northeast,tropical_cyclone,2024-11-20,1835,26.33,13.472916666666666,317.084,987.8,100.0,30.7,75.05416666666666,2940.9,0.39,0.6139240213395591,High
SP-00044,FCAST-000176,Spacer,Northeast,tropical_cyclone,2024-11-02,1246,26.33,13.52527777777778,316.773,987.6,100.0,30.7,75.09861111111111,5583.8,0.42,0.6138823320601958,High
SP-00115,FCAST-000459,Fittings,Northeast,tropical_cyclone,2024-10-24,1141,26.33,13.412638888888887,318.954,987.9,100.0,30.7,75.15972222222223,4284.4,0.405,0.6137526529386266,High
SP-00043,FCAST-000171,Conductor,Northeast,tropical_cyclone,2024-09-20,1703,26.33,13.300138888888888,317.757,986.5,100.0,30.7,75.07083333333334,5200.5,0.415,0.6134989197104209,High
SP-00659,FCAST-002635,Arrester,North,tropical_cyclone,2024-08-10,1827,30.38,15.568888888888887,260.505,984.4,100.0,28.6,74.78055555555555,422.5,0.36,0.6131158145519956,High
SP-00616,FCAST-002461,Damper,North,tropical_cyclone,2024-08-19,1062,30.38,15.66375,256.61,983.9,100.0,28.6,74.70416666666667,3508.4,0.395,0.6130499970987484,High
SP-01036,FCAST-004142,Insulator,Central,tropical_cyclone,2024-08-05,1689,23.62,12.268333333333334,218.041,989.5,100.0,32.0,74.80277777777778,1764.5,0.375,0.6129546858627127,High
SP-00655,FCAST-002619,Spacer,North,tropical_cyclone,2024-10-20,1131,30.38,15.35388888888889,256.84,984.3,100.0,28.6,74.53055555555555,3980.9,0.4,0.6128244879290866,High
SP-00358,FCAST-001430,Insulator,Northeast,tropical_cyclone,2024-10-11,2126,26.33,13.371944444444445,320.465,987.2,100.0,30.7,74.98194444444444,490.2,0.36,0.6126536622328715,High
SP-01072,FCAST-004285,Spacer,Central,tropical_cyclone,2024-10-23,1987,23.62,12.141388888888889,216.92,988.8,100.0,32.0,74.79583333333333,4912.0,0.41,0.6124683575843838,High
SP-00655,FCAST-002619,Arrester,North,tropical_cyclone,2024-10-20,1131,30.38,15.35388888888889,256.84,984.3,100.0,28.6,74.53055555555555,1436.2,0.37,0.6121958174191149,High
SP-01137,FCAST-004545,Arrester,Central,tropical_cyclone,2024-09-08,1645,23.62,11.907361111111111,212.202,989.3,100.0,32.0,74.99027777777778,559.6,0.36,0.6121799049072112,High
SP-00178,FCAST-000711,Conductor,Northeast,tropical_cyclone,2024-08-05,2273,26.33,13.412777777777778,309.457,986.7,100.0,30.7,74.86805555555556,4116.4,0.4,0.6118995006433952,High
SP-01303,FCAST-005211,Insulator,South,tropical_cyclone,2024-09-02,1495,37.12,18.892916666666665,384.802,988.3,100.0,29.5,75.02777777777777,1086.6,0.365,0.6115823528809429,High
SP-00888,FCAST-003550,Conductor,Central,tropical_cyclone,2024-11-23,1510,23.62,11.898194444444444,215.605,989.3,100.0,32.0,75.01944444444445,3847.3,0.395,0.610736504913355,High
SP-00106,FCAST-000422,Spacer,Northeast,tropical_cyclone,2024-11-23,1840,26.33,13.399722222222222,317.138,987.2,100.0,30.7,75.00833333333334,2556.1,0.38,0.610550848701434,High
SP-00842,FCAST-003368,Arrester,Central,tropical_cyclone,2024-10-29,1689,23.62,12.111527777777775,219.737,989.1,100.0,32.0,75.38888888888889,1679.7,0.37,0.6105335708946437,High
SP-01568,FCAST-006270,Arrester,South,tropical_cyclone,2024-10-31,1772,37.12,18.739444444444445,386.894,987.9,100.0,29.5,74.89861111111111,826.6,0.36,0.610357236233561,High
SP-00029,FCAST-000114,Spacer,Northeast,tropical_cyclone,2024-09-20,1033,26.33,13.310416666666669,321.996,987.5,100.0,30.7,74.67083333333333,2669.6,0.38,0.6097760438532718,High
SP-00540,FCAST-002157,Arrester,North,tropical_cyclone,2024-10-30,1411,30.38,15.327777777777776,263.804,984.2,100.0,28.6,74.73611111111111,1351.3,0.365,0.6097753850984889,High
